data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
01/06/2023,131,F2,91,87,6,HN,3.88,5,103.45
13/06/2023,909,M1,101,3,7,HE,2.56,3,141.48
02/06/2023,745,F3,185,38,3,HE,2.88,3,21.64
14/06/2023,211,F2,117,67,7,HE,1.03,4,92.91
27/06/2023,269,M1,195,41,6,HE,2.86,5,20.49
22/06/2023,158,F2,210,35,3,HN,1.03,4,59.79
14/06/2023,294,M1,146,3,3,HE,7.11,1,105.93
10/06/2023,144,F3,14,31,5,HN,5.0,2,8.24
19/06/2023,886,F2,189,33,2,HN,5.64,1,98.39
04/06/2023,627,F2,123,76,2,HN,4.49,1,52.19
10/06/2023,284,F3,202,97,7,HE,3.57,1,132.57
07/06/2023,623,M1,243,58,1,HN,3.38,2,59.49
08/06/2023,712,F2,64,70,2,HE,4.25,3,45.25
28/06/2023,957,F3,72,94,2,HN,1.26,1,23.51
11/06/2023,196,F3,211,56,2,HN,7.63,2,141.83
20/06/2023,934,F3,33,45,6,HE,3.21,4,74.05
26/06/2023,231,M1,12,92,5,HN,3.1,3,43.79
22/06/2023,233,M1,161,8,7,HE,1.08,1,44.01
26/06/2023,117,F2,26,92,7,HN,5.23,3,112.18
12/06/2023,164,F3,59,85,4,HN,1.93,1,10.38
01/06/2023,426,F2,238,97,6,HE,3.44,4,94.98
18/06/2023,580,F3,75,73,1,HE,7.87,1,40.88
18/06/2023,1,F2,111,26,5,HE,1.21,2,123.06
24/06/2023,793,F2,15,96,6,HN,7.05,2,12.72
11/06/2023,791,F2,196,76,4,HN,5.72,3,116.95
21/06/2023,135,F3,120,73,6,HN,1.51,5,71.95
13/06/2023,774,M1,130,69,7,HN,7.83,3,140.37
26/06/2023,537,F2,242,1,4,HE,5.9,3,102.37
14/06/2023,941,F3,141,32,3,HN,6.03,5,99.48
24/06/2023,360,F2,59,61,5,HE,2.49,4,22.95
16/06/2023,865,F2,119,15,3,HE,2.46,1,108.01
23/06/2023,708,M1,29,94,1,HE,7.47,4,66.56
11/06/2023,322,F3,139,82,5,HN,5.27,4,20.37
24/06/2023,588,M1,8,100,3,HE,2.51,2,130.5
22/06/2023,604,F3,155,48,2,HN,6.52,3,85.05
15/06/2023,81,F2,222,44,2,HN,3.8,5,121.88
26/06/2023,605,F3,148,94,3,HN,7.34,4,26.79
17/06/2023,324,F2,158,99,4,HN,4.12,3,128.31
22/06/2023,405,F3,195,7,5,HE,7.66,2,74.65
25/06/2023,36,M1,232,86,5,HE,7.66,5,130.3
11/06/2023,701,M1,44,42,2,HN,1.61,5,140.73
05/06/2023,824,F2,158,68,6,HN,4.68,1,21.65
22/06/2023,875,M1,52,28,4,HE,1.23,5,96.17
05/06/2023,71,F2,144,85,5,HE,4.08,2,61.16
15/06/2023,193,M1,106,90,6,HN,4.96,1,75.65
09/06/2023,73,F2,122,32,4,HN,4.57,5,72.16
15/06/2023,603,M1,246,81,2,HE,7.55,4,145.9
03/06/2023,722,F2,107,21,6,HN,1.15,4,18.84
15/06/2023,210,M1,41,70,5,HE,4.28,4,9.04
10/06/2023,336,M1,122,96,4,HN,7.06,5,44.94
20/06/2023,48,M1,176,80,6,HE,1.55,3,148.12
21/06/2023,293,F2,20,79,3,HN,5.33,4,81.28
13/06/2023,188,M1,115,39,4,HE,3.13,4,89.13
22/06/2023,243,F3,213,33,5,HE,5.01,2,105.01
02/06/2023,336,F2,77,89,6,HN,2.31,4,89.55
28/06/2023,608,M1,109,18,2,HN,4.85,4,23.81
26/06/2023,256,F2,116,51,2,HN,1.96,1,25.48
01/06/2023,398,F3,217,4,4,HN,1.04,3,143.98
29/06/2023,465,F2,184,34,1,HN,2.99,2,146.13
05/06/2023,388,M1,131,87,2,HE,7.9,4,52.66
13/06/2023,726,F2,135,23,6,HN,6.44,2,22.1
08/06/2023,182,F3,229,69,5,HN,6.9,1,14.91
09/06/2023,242,M1,184,99,1,HN,7.74,1,88.95
09/06/2023,56,M1,229,49,2,HN,1.84,1,139.56
12/06/2023,505,F2,11,6,2,HE,7.91,4,68.67
22/06/2023,577,M1,187,51,1,HE,2.15,5,116.11
27/06/2023,449,F3,37,49,5,HN,3.53,3,32.39
14/06/2023,648,M1,122,83,1,HN,5.29,1,89.39
07/06/2023,556,M1,208,58,5,HN,3.89,5,61.61
01/06/2023,951,M1,116,73,5,HE,6.91,5,148.05
10/06/2023,722,F3,72,99,6,HE,1.5,2,22.35
11/06/2023,612,F3,53,21,6,HN,2.11,3,94.57
12/06/2023,12,F3,190,98,6,HE,3.13,4,125.96
24/06/2023,307,M1,173,95,4,HE,5.91,3,82.84
27/06/2023,641,F2,2,94,5,HE,2.33,3,97.34
09/06/2023,601,F3,149,79,2,HN,3.54,3,55.85
06/06/2023,545,F3,229,40,2,HE,6.89,2,115.84
19/06/2023,358,F3,206,71,5,HN,7.68,1,106.51
13/06/2023,386,M1,207,26,4,HN,4.72,5,38.17
29/06/2023,246,F3,132,27,6,HN,5.15,3,101.01
10/06/2023,406,M1,105,24,4,HN,1.15,2,138.35
02/06/2023,960,M1,227,95,7,HN,1.4,1,87.11
02/06/2023,875,M1,222,71,6,HN,5.77,4,116.44
13/06/2023,476,M1,4,86,5,HE,7.02,4,119.76
05/06/2023,205,F2,59,39,4,HN,1.74,5,99.48
20/06/2023,558,F3,173,6,7,HE,7.12,3,74.65
25/06/2023,667,F2,40,46,5,HN,5.54,3,94.49
25/06/2023,494,F2,139,22,3,HE,1.77,5,106.21
08/06/2023,66,F3,82,3,5,HE,3.08,3,118.02
11/06/2023,317,M1,242,43,7,HN,5.7,5,33.06
03/06/2023,399,F2,90,77,7,HN,5.13,3,128.57
18/06/2023,846,M1,243,17,6,HE,6.38,1,9.1
14/06/2023,380,F3,31,7,3,HE,7.2,2,67.11
03/06/2023,440,F2,123,1,4,HE,7.56,4,40.16
29/06/2023,475,F2,157,51,1,HE,2.96,5,36.18
03/06/2023,826,M1,169,50,1,HE,3.65,3,40.26
08/06/2023,304,M1,144,93,6,HE,1.89,5,44.11
23/06/2023,542,F2,35,88,7,HN,2.06,4,44.82
21/06/2023,254,F2,122,80,7,HE,5.62,2,35.85
07/06/2023,483,F3,249,57,4,HN,6.11,4,93.99
03/06/2023,67,F3,57,19,4,HE,4.84,5,123.39
03/06/2023,567,M1,222,75,5,HN,2.23,3,81.74
12/06/2023,801,F3,17,37,3,HE,6.83,3,134.83
21/06/2023,909,F3,125,85,5,HN,7.23,1,35.41
24/06/2023,40,F2,172,78,6,HN,3.45,2,104.17
22/06/2023,574,F3,216,34,2,HE,5.96,3,15.3
18/06/2023,437,F2,57,80,1,HN,7.42,3,111.91
11/06/2023,901,M1,236,54,3,HE,7.22,4,19.91
18/06/2023,565,F3,68,59,4,HE,5.6,4,96.04
12/06/2023,214,F2,231,2,2,HN,2.65,3,30.17
25/06/2023,93,F3,209,15,5,HN,4.47,2,99.02
12/06/2023,484,F3,157,63,6,HN,6.76,4,134.32
18/06/2023,22,F3,101,44,5,HN,1.78,2,149.29
19/06/2023,477,F2,17,56,7,HN,4.55,3,103.87
12/06/2023,743,M1,170,17,6,HE,2.97,2,130.55
07/06/2023,773,F2,174,92,2,HN,6.03,1,41.01
08/06/2023,683,M1,109,51,1,HE,5.62,1,66.4
05/06/2023,3,F3,164,81,6,HN,5.1,5,42.01
07/06/2023,315,F3,133,2,4,HN,6.2,5,7.12
29/06/2023,433,F2,172,17,6,HE,4.24,3,54.03
05/06/2023,730,M1,197,65,2,HE,6.05,2,20.27
17/06/2023,584,F3,70,66,7,HE,4.22,2,110.26
07/06/2023,610,F2,123,74,4,HN,5.17,1,135.76
28/06/2023,173,M1,53,47,2,HN,1.82,1,100.01
21/06/2023,178,F2,189,36,1,HN,2.9,4,41.84
02/06/2023,821,F3,8,35,5,HN,6.86,5,21.24
10/06/2023,908,F3,93,52,5,HE,2.53,2,64.63
08/06/2023,493,F3,166,65,5,HE,2.38,5,29.37
03/06/2023,445,F3,137,1,5,HE,6.58,3,83.06
21/06/2023,282,M1,57,12,6,HN,3.94,4,126.22
06/06/2023,437,F2,208,85,2,HE,3.22,4,24.36
13/06/2023,53,F2,162,66,3,HN,2.39,1,141.44
14/06/2023,639,F3,94,78,7,HE,2.12,1,101.62
25/06/2023,502,F2,228,89,3,HN,2.66,2,133.76
28/06/2023,155,M1,44,40,3,HN,2.02,4,69.64
16/06/2023,785,F2,2,25,4,HN,1.9,5,134.38
17/06/2023,847,F2,112,49,4,HN,1.79,2,75.31
18/06/2023,786,M1,148,10,1,HN,7.67,3,22.76
08/06/2023,25,F3,138,60,3,HE,3.71,4,86.62
14/06/2023,807,M1,215,69,2,HE,3.86,4,125.85
21/06/2023,170,F3,184,5,7,HN,3.7,3,71.45
09/06/2023,953,F3,237,26,7,HE,3.54,2,70.19
08/06/2023,482,F3,209,21,4,HN,5.35,2,83.46
09/06/2023,872,F2,24,69,4,HE,4.71,1,82.63
24/06/2023,837,F3,36,43,5,HE,1.68,4,93.61
08/06/2023,570,F2,152,54,2,HE,7.81,1,122.5
16/06/2023,776,F3,177,12,6,HN,4.8,3,35.99
10/06/2023,272,F3,179,86,6,HE,3.69,5,138.96
15/06/2023,38,F2,217,45,1,HE,6.97,5,50.15
21/06/2023,42,F3,41,82,3,HE,3.69,1,150.0
20/06/2023,690,F3,14,72,5,HN,7.83,4,134.05
11/06/2023,252,M1,136,5,4,HN,7.81,4,21.98
16/06/2023,140,M1,142,77,6,HN,7.81,2,138.21
12/06/2023,741,F3,69,62,5,HN,5.36,5,80.51
24/06/2023,604,M1,87,35,5,HN,1.35,3,106.1
19/06/2023,101,F2,2,96,4,HN,7.0,4,133.76
17/06/2023,53,F2,74,35,2,HE,7.98,4,117.94
19/06/2023,434,F2,49,64,1,HN,3.22,5,53.21
21/06/2023,29,F2,160,26,3,HE,3.6,4,104.93
27/06/2023,35,F3,181,69,5,HE,4.01,4,4.37
03/06/2023,844,F3,46,57,5,HE,7.0,3,44.16
21/06/2023,377,M1,53,31,5,HN,1.37,1,25.4
09/06/2023,360,F3,34,30,7,HN,7.64,5,22.02
03/06/2023,428,F3,89,55,5,HN,5.79,3,24.83
05/06/2023,462,F3,140,77,2,HN,3.3,3,129.97
28/06/2023,820,F2,245,37,1,HE,5.83,4,67.45
19/06/2023,671,F2,70,56,7,HN,6.37,1,95.84
28/06/2023,542,F2,93,59,2,HE,3.58,1,127.5
01/06/2023,161,M1,94,80,2,HE,4.95,2,137.1
06/06/2023,409,F3,140,5,6,HN,3.61,3,52.16
18/06/2023,916,F3,250,27,4,HE,7.55,4,88.09
23/06/2023,337,F2,237,66,4,HE,2.92,3,134.35
11/06/2023,559,M1,172,91,6,HN,5.55,3,18.95
17/06/2023,825,F3,224,96,4,HE,5.48,3,44.68
02/06/2023,70,M1,72,78,4,HN,6.58,1,60.38
06/06/2023,160,M1,217,55,7,HN,1.23,2,88.16
24/06/2023,797,M1,48,91,1,HN,3.24,3,61.84
28/06/2023,776,F2,174,64,2,HE,7.94,5,63.7
06/06/2023,47,M1,154,49,5,HN,2.04,1,8.14
16/06/2023,925,F3,98,2,5,HN,4.69,5,65.12
26/06/2023,295,F3,50,43,5,HE,6.63,2,84.86
05/06/2023,225,M1,63,68,1,HN,6.4,3,118.99
07/06/2023,414,F2,220,42,2,HE,5.52,1,94.47
05/06/2023,519,F2,150,90,7,HN,7.95,3,47.03
19/06/2023,521,F3,47,94,1,HN,5.03,1,77.07
17/06/2023,306,M1,81,14,7,HE,7.92,2,56.54
15/06/2023,359,F3,134,1,6,HN,1.6,5,45.59
13/06/2023,630,F3,248,53,6,HE,7.93,2,50.51
25/06/2023,35,M1,230,8,6,HN,7.0,2,83.97
12/06/2023,100,F2,217,6,3,HE,5.57,5,102.58
15/06/2023,322,F2,157,13,1,HE,5.71,3,129.55
02/06/2023,50,M1,205,23,2,HN,2.05,2,134.86
04/06/2023,336,M1,196,16,7,HE,1.15,2,118.12
19/06/2023,662,M1,42,20,5,HE,3.01,1,18.28
14/06/2023,848,F2,75,7,1,HE,5.43,5,73.08
13/06/2023,848,F3,128,18,3,HE,7.84,4,129.85
08/06/2023,891,F2,90,64,4,HN,3.16,2,52.56
09/06/2023,192,F3,215,27,1,HE,7.64,3,140.27
09/06/2023,93,F3,184,23,5,HN,6.29,3,66.83
06/06/2023,552,F3,21,13,2,HN,4.87,3,17.47
14/06/2023,684,F3,116,94,4,HN,5.95,2,51.7
27/06/2023,654,F2,37,31,7,HE,4.72,1,144.94
05/06/2023,249,F3,223,91,1,HN,1.61,3,73.85
08/06/2023,845,M1,226,81,7,HN,1.9,4,26.51
05/06/2023,100,F2,113,47,4,HE,3.79,1,101.84
09/06/2023,768,F3,236,46,2,HN,4.36,1,25.37
15/06/2023,556,F2,242,26,1,HN,4.56,4,76.58
09/06/2023,162,M1,42,24,7,HE,2.7,3,30.23
21/06/2023,148,M1,245,34,3,HN,4.23,1,40.95
05/06/2023,859,F2,42,68,4,HE,1.13,2,37.76
02/06/2023,305,M1,62,5,6,HN,1.9,5,49.56
20/06/2023,568,M1,31,11,1,HE,5.27,5,8.05
17/06/2023,317,M1,59,100,4,HE,6.28,5,95.46
04/06/2023,454,F3,150,91,3,HE,2.26,4,15.64
11/06/2023,91,F3,236,1,1,HN,6.09,3,87.09
06/06/2023,331,F3,47,92,1,HE,7.59,4,48.24
02/06/2023,330,F3,37,69,3,HN,3.22,4,20.86
05/06/2023,477,M1,2,100,4,HN,6.42,2,109.16
02/06/2023,932,F3,198,87,6,HN,6.63,4,82.97
18/06/2023,876,M1,219,6,7,HE,3.29,3,128.86
17/06/2023,232,F3,219,4,5,HN,5.65,1,84.5
28/06/2023,244,F2,67,15,7,HE,4.43,3,118.73
16/06/2023,811,M1,79,25,3,HN,4.73,3,69.5
10/06/2023,856,F2,42,42,1,HE,5.32,2,126.4
29/06/2023,952,F2,55,9,2,HE,6.01,1,29.55
14/06/2023,377,M1,175,36,7,HE,7.87,2,21.19
10/06/2023,371,F2,124,81,7,HE,3.15,3,98.63
26/06/2023,664,F2,142,22,7,HN,7.35,3,147.62
17/06/2023,8,F2,213,78,1,HE,5.51,5,61.86
03/06/2023,114,F3,139,27,1,HE,7.08,1,10.81
15/06/2023,651,M1,2,60,3,HN,4.95,1,1.74
21/06/2023,960,F3,185,39,6,HE,3.17,1,148.55
11/06/2023,741,F2,58,2,5,HE,1.76,2,46.74
10/06/2023,845,M1,181,2,7,HN,2.93,2,53.4
10/06/2023,802,F3,37,7,1,HN,7.64,1,146.04
24/06/2023,704,F2,107,86,4,HN,3.48,1,130.96
25/06/2023,583,F3,82,78,6,HN,2.06,5,26.95
14/06/2023,28,F3,25,57,2,HE,5.91,2,73.79
09/06/2023,180,M1,242,86,4,HE,7.3,3,124.05
14/06/2023,71,M1,211,6,5,HN,7.01,1,78.66
20/06/2023,352,F3,104,39,1,HN,5.33,2,75.98
27/06/2023,126,F2,20,44,7,HN,5.51,2,11.73
22/06/2023,868,M1,30,18,3,HE,7.42,5,95.58
15/06/2023,340,F3,220,72,7,HN,7.24,5,146.04
14/06/2023,121,M1,127,83,2,HE,1.34,4,69.19
26/06/2023,475,F2,13,54,6,HE,2.35,1,69.49
08/06/2023,630,M1,61,36,3,HE,7.88,5,6.53
11/06/2023,946,F3,200,3,2,HN,6.36,2,95.81
21/06/2023,905,F3,210,52,6,HN,5.98,4,148.43
14/06/2023,263,F2,149,31,1,HE,6.32,3,53.14
25/06/2023,867,M1,62,50,7,HN,5.49,5,126.32
03/06/2023,151,M1,75,41,5,HE,3.13,3,122.21
19/06/2023,46,F2,62,58,2,HN,7.08,2,102.59
01/06/2023,313,F2,17,81,7,HN,1.18,3,14.15
09/06/2023,29,F2,11,78,5,HN,3.89,1,104.26
14/06/2023,896,F2,221,79,4,HN,3.95,2,53.76
20/06/2023,845,F3,16,73,2,HN,1.32,4,39.88
16/06/2023,32,M1,207,36,7,HN,2.15,4,135.69
04/06/2023,39,F2,96,20,7,HE,5.93,2,107.08
01/06/2023,526,F3,171,85,7,HE,7.64,3,117.05
18/06/2023,476,F2,148,16,5,HN,3.99,5,116.12
29/06/2023,630,F3,121,2,6,HE,7.5,1,85.8
01/06/2023,534,M1,227,18,4,HN,5.96,1,52.46
08/06/2023,611,M1,15,63,7,HN,1.78,5,29.55
03/06/2023,365,M1,101,64,3,HE,4.97,1,85.72
24/06/2023,538,F2,64,30,2,HE,2.91,4,75.91
03/06/2023,425,F3,171,16,5,HE,1.63,5,142.73
16/06/2023,434,F3,241,91,6,HE,2.81,3,47.72
24/06/2023,83,M1,10,72,2,HN,2.01,2,30.96
28/06/2023,107,F3,88,33,7,HE,2.54,3,127.99
15/06/2023,913,M1,118,51,5,HN,2.78,5,64.53
29/06/2023,168,M1,83,80,6,HN,6.79,4,75.99
24/06/2023,10,F3,131,83,4,HN,7.26,4,6.06
17/06/2023,892,M1,38,17,7,HN,2.34,5,2.29
07/06/2023,618,F2,49,74,3,HE,2.39,2,78.45
22/06/2023,878,F3,227,61,7,HN,4.03,5,93.62
05/06/2023,793,F2,80,48,7,HE,2.53,3,92.56
02/06/2023,191,F3,76,54,1,HN,4.69,4,111.98
07/06/2023,250,M1,83,70,1,HE,6.15,5,104.31
01/06/2023,933,F3,194,49,4,HN,3.21,1,84.37
12/06/2023,722,F3,228,28,2,HN,2.13,2,44.16
21/06/2023,761,F2,162,92,2,HN,2.17,4,27.6
22/06/2023,522,F2,162,50,3,HN,3.44,4,106.64
26/06/2023,163,F3,97,34,3,HE,2.92,4,14.38
05/06/2023,870,F3,6,92,2,HN,3.26,1,129.55
07/06/2023,784,F3,127,17,3,HN,1.07,5,148.01
26/06/2023,10,M1,227,48,2,HN,3.2,1,132.57
22/06/2023,294,M1,121,61,3,HE,4.81,4,64.27
04/06/2023,899,M1,174,99,7,HN,2.56,2,67.01
21/06/2023,735,M1,64,12,1,HE,5.48,2,38.35
01/06/2023,695,F2,95,52,3,HN,4.68,1,149.68
17/06/2023,657,F3,68,25,3,HE,5.9,1,126.43
06/06/2023,650,F3,29,60,7,HN,6.61,5,47.11
21/06/2023,255,F3,7,45,3,HN,3.4,1,91.11
20/06/2023,270,F3,133,96,2,HE,5.94,3,78.72
06/06/2023,180,F2,63,99,5,HE,2.46,1,57.67
11/06/2023,480,F2,52,80,2,HE,7.27,3,63.62
10/06/2023,167,F2,123,38,2,HN,7.83,5,95.32
15/06/2023,419,F2,94,75,1,HE,1.19,5,62.59
14/06/2023,731,F3,218,99,5,HN,4.06,1,10.24
11/06/2023,512,F2,114,19,3,HE,6.24,3,130.73
13/06/2023,288,F2,249,8,5,HN,3.59,2,88.55
13/06/2023,153,F2,119,87,3,HE,2.21,1,144.18
24/06/2023,50,F2,110,36,7,HN,7.56,4,44.52
24/06/2023,509,F2,92,60,2,HE,7.13,5,44.66
12/06/2023,589,F3,205,23,6,HN,3.6,1,129.95
23/06/2023,496,F3,110,90,3,HE,5.54,5,110.05
19/06/2023,393,F2,180,26,5,HE,2.96,1,14.33
15/06/2023,366,F2,128,7,4,HN,2.23,4,97.84
19/06/2023,675,F2,242,32,3,HE,1.34,4,6.58
07/06/2023,218,M1,112,44,3,HE,6.51,5,80.86
23/06/2023,867,M1,78,35,3,HN,1.53,1,84.03
13/06/2023,30,F3,166,13,7,HN,7.47,2,117.93
19/06/2023,326,M1,20,99,6,HE,2.6,4,105.02
19/06/2023,148,F2,167,53,3,HE,7.8,1,33.78
25/06/2023,475,F3,66,21,5,HE,2.12,2,23.38
03/06/2023,669,F2,9,30,7,HE,2.21,2,113.09
05/06/2023,735,F3,50,23,6,HE,3.83,4,72.36
13/06/2023,315,F2,89,64,4,HN,7.83,3,59.46
28/06/2023,496,M1,162,4,3,HE,5.61,3,33.12
28/06/2023,317,F3,13,50,7,HN,1.25,5,64.18
23/06/2023,68,M1,192,92,1,HE,4.77,4,106.66
01/06/2023,30,M1,213,1,6,HE,2.53,3,7.74
19/06/2023,73,M1,22,38,4,HN,1.41,5,43.9
07/06/2023,710,F3,65,28,6,HE,5.42,3,36.76
16/06/2023,391,F3,134,65,6,HE,7.12,4,13.67
01/06/2023,132,F3,19,1,5,HE,7.59,2,21.98
16/06/2023,407,F3,181,58,5,HE,4.88,1,99.68
22/06/2023,466,F3,82,88,5,HE,1.07,3,10.93
16/06/2023,779,F2,4,89,2,HE,3.86,3,42.24
21/06/2023,63,F3,59,98,3,HE,2.45,3,104.27
01/06/2023,783,F2,48,68,7,HE,4.2,4,132.73
26/06/2023,153,F3,99,100,4,HN,4.44,3,99.53
20/06/2023,517,F3,10,8,2,HN,6.21,2,68.77
17/06/2023,481,F2,85,84,1,HN,6.78,5,106.22
14/06/2023,862,M1,89,77,5,HE,3.21,5,67.56
25/06/2023,538,F2,121,80,3,HE,1.96,3,136.37
17/06/2023,905,F2,49,92,2,HN,5.01,4,9.36
09/06/2023,253,F2,225,21,2,HE,6.99,1,87.45
09/06/2023,188,M1,155,75,2,HN,2.55,4,149.82
01/06/2023,518,M1,197,26,3,HN,5.09,4,29.59
14/06/2023,410,M1,121,38,4,HN,3.17,5,10.02
07/06/2023,734,F2,124,46,7,HN,7.5,5,125.43
01/06/2023,59,M1,52,79,7,HE,4.76,2,98.93
29/06/2023,633,F2,110,97,5,HN,7.5,4,121.57
25/06/2023,277,F2,82,53,1,HN,1.78,1,63.87
25/06/2023,918,F3,209,59,2,HE,5.27,1,147.63
09/06/2023,573,F3,162,76,2,HN,6.1,2,51.43
02/06/2023,908,F3,161,26,1,HN,6.29,5,42.03
22/06/2023,894,F3,101,15,5,HE,7.52,2,98.99
16/06/2023,721,M1,152,30,7,HE,7.6,3,144.33
09/06/2023,356,F2,149,37,6,HE,3.39,2,117.1
23/06/2023,354,F2,5,74,3,HN,7.84,2,140.2
20/06/2023,80,F3,122,5,7,HN,3.07,5,73.15
28/06/2023,9,F3,230,79,5,HE,4.28,5,76.15
