data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
02/03/2023,15,M1,68,11,5,HE,4.51,2,28.27
09/03/2023,57,F3,70,7,1,HE,3.83,2,138.96
20/03/2023,819,F2,46,31,5,HN,6.17,5,37.92
16/03/2023,450,M1,23,80,4,HN,5.87,3,100.18
09/03/2023,419,M1,247,25,5,HE,7.59,5,5.15
16/03/2023,302,M1,29,27,3,HE,1.86,1,13.87
15/03/2023,739,F3,237,70,6,HE,1.14,1,17.89
02/03/2023,136,M1,189,73,3,HN,6.42,4,90.82
04/03/2023,94,M1,55,26,3,HN,7.92,5,34.69
11/03/2023,133,F2,104,32,1,HN,1.96,4,122.75
16/03/2023,571,F3,39,31,7,HE,3.87,4,99.57
28/03/2023,903,M1,10,30,2,HE,1.47,2,61.34
14/03/2023,702,F3,1,5,5,HN,3.25,1,97.6
29/03/2023,618,F3,10,21,7,HN,4.35,1,146.69
14/03/2023,659,F2,173,2,1,HN,6.1,4,60.19
22/03/2023,909,M1,66,98,5,HN,3.9,1,118.42
04/03/2023,49,F3,236,64,2,HE,1.11,2,21.65
17/03/2023,184,M1,139,93,5,HE,4.77,5,75.62
23/03/2023,144,M1,132,1,1,HN,4.02,1,66.89
07/03/2023,1,M1,212,78,1,HE,7.97,5,46.76
08/03/2023,701,M1,173,41,2,HE,5.45,2,15.81
26/03/2023,360,F2,216,88,3,HE,2.12,2,127.87
21/03/2023,237,F2,55,95,5,HE,2.61,4,32.09
10/03/2023,188,F2,153,58,5,HE,3.68,2,128.24
29/03/2023,523,F2,40,20,2,HE,2.0,2,47.49
03/03/2023,525,M1,158,92,1,HE,4.94,5,52.54
22/03/2023,662,F2,141,53,5,HN,1.17,5,53.11
13/03/2023,82,F2,246,73,2,HN,1.89,4,144.93
08/03/2023,769,F3,30,85,6,HE,4.95,1,25.16
05/03/2023,745,M1,223,31,7,HE,2.0,4,64.53
20/03/2023,89,F3,228,68,7,HN,5.23,5,134.26
01/03/2023,1,F3,57,18,3,HE,7.57,3,68.62
14/03/2023,603,F2,90,61,1,HN,3.17,5,63.07
05/03/2023,618,M1,158,79,5,HE,7.97,1,149.98
17/03/2023,928,F2,199,78,3,HE,5.63,3,78.4
26/03/2023,263,M1,181,47,7,HE,1.2,3,61.59
05/03/2023,535,F3,67,50,3,HE,2.35,4,2.06
05/03/2023,878,F3,155,68,4,HE,3.14,4,132.41
23/03/2023,324,F3,153,95,2,HE,6.82,4,85.58
14/03/2023,324,M1,183,72,3,HN,6.5,1,12.44
11/03/2023,459,F3,161,87,3,HE,2.73,5,6.45
18/03/2023,913,F2,163,54,7,HE,7.03,5,113.53
14/03/2023,954,F2,179,96,1,HE,7.9,4,41.86
11/03/2023,797,F3,7,76,3,HE,4.13,1,138.17
01/03/2023,495,M1,33,92,7,HN,5.84,1,118.88
03/03/2023,675,M1,61,45,7,HE,2.8,1,112.02
25/03/2023,767,F3,156,68,7,HN,7.39,1,74.69
29/03/2023,53,F2,80,91,7,HE,2.44,1,1.4
09/03/2023,10,F3,108,61,5,HN,6.29,4,44.82
11/03/2023,658,F2,68,43,6,HE,4.58,1,6.53
17/03/2023,808,F3,221,65,4,HE,3.29,5,86.72
20/03/2023,483,F2,242,13,7,HE,6.07,5,21.14
14/03/2023,270,F3,212,1,7,HE,3.16,3,120.99
28/03/2023,84,F3,187,48,4,HE,2.66,1,38.4
27/03/2023,332,M1,61,73,3,HE,3.05,3,62.88
27/03/2023,440,F2,136,49,4,HN,3.13,2,49.37
26/03/2023,260,M1,109,72,6,HN,7.14,4,26.43
04/03/2023,244,M1,57,91,1,HE,4.81,1,127.28
16/03/2023,270,M1,237,38,1,HE,6.45,1,26.88
04/03/2023,927,M1,184,68,7,HN,6.85,1,145.27
18/03/2023,48,M1,107,65,7,HE,7.18,1,147.36
26/03/2023,106,F3,115,58,3,HN,5.14,4,61.49
13/03/2023,702,M1,116,84,6,HN,7.14,2,79.5
01/03/2023,143,F2,118,57,6,HN,6.73,3,132.01
29/03/2023,535,M1,103,52,5,HE,3.36,4,80.05
05/03/2023,76,F3,214,44,7,HE,6.74,2,1.58
13/03/2023,31,M1,72,96,4,HN,5.51,4,7.22
23/03/2023,179,F2,124,94,5,HE,7.63,5,71.09
27/03/2023,352,M1,144,64,2,HE,4.16,1,129.57
29/03/2023,472,M1,222,91,1,HN,3.01,2,142.66
08/03/2023,284,M1,98,8,5,HN,7.73,5,2.68
02/03/2023,910,F3,97,99,4,HE,4.6,1,45.84
26/03/2023,380,F2,37,46,5,HE,5.73,4,40.18
08/03/2023,925,F2,225,75,4,HE,3.72,4,37.55
17/03/2023,523,F2,160,68,7,HE,5.64,5,50.22
12/03/2023,702,F3,86,52,3,HE,2.14,1,81.55
23/03/2023,203,F2,152,9,2,HN,4.01,4,103.91
27/03/2023,512,F2,242,39,1,HN,5.95,2,51.63
05/03/2023,686,F2,165,7,5,HE,6.65,4,34.04
28/03/2023,192,F3,162,38,1,HN,2.95,5,33.43
17/03/2023,27,M1,70,38,1,HN,7.73,3,87.64
04/03/2023,957,F2,214,58,6,HN,3.27,5,117.9
26/03/2023,808,F2,100,48,7,HE,4.16,2,107.7
24/03/2023,708,M1,41,92,5,HN,4.2,1,19.3
13/03/2023,165,F3,35,21,5,HN,7.17,5,131.44
20/03/2023,851,M1,213,40,3,HN,4.5,5,78.22
22/03/2023,332,F2,230,83,4,HE,4.4,1,51.64
18/03/2023,180,F2,165,34,3,HE,1.33,2,96.22
19/03/2023,133,F2,172,97,6,HN,1.01,5,100.61
09/03/2023,173,M1,15,46,2,HE,5.23,1,91.02
07/03/2023,659,F3,74,92,5,HN,2.95,4,43.19
15/03/2023,746,F3,82,16,2,HE,7.12,5,56.71
17/03/2023,822,F3,144,16,7,HE,2.44,3,49.24
14/03/2023,430,F2,234,25,4,HN,6.02,3,100.95
16/03/2023,26,F3,80,74,4,HN,6.26,2,44.27
20/03/2023,307,F2,210,36,5,HN,3.15,1,139.64
07/03/2023,687,F2,21,47,7,HN,4.52,3,42.1
13/03/2023,929,F2,127,51,3,HN,2.48,1,108.9
02/03/2023,31,F3,38,72,4,HN,5.02,1,46.31
06/03/2023,523,F2,129,48,4,HN,2.86,1,40.56
19/03/2023,857,M1,238,51,6,HN,2.94,5,106.01
20/03/2023,877,F3,51,64,3,HE,2.87,2,51.66
08/03/2023,906,M1,153,71,2,HN,4.12,3,16.35
23/03/2023,141,F2,193,61,1,HN,7.45,4,78.21
26/03/2023,837,M1,30,47,1,HN,3.35,1,62.06
23/03/2023,951,F3,203,64,3,HN,4.14,1,71.01
11/03/2023,585,M1,151,62,6,HE,2.56,1,103.94
26/03/2023,89,F3,90,62,6,HE,1.33,4,63.42
17/03/2023,606,M1,122,6,4,HN,5.12,5,10.12
16/03/2023,1,M1,122,93,4,HE,3.0,4,149.91
14/03/2023,558,F2,42,28,1,HE,2.89,3,71.87
10/03/2023,932,M1,22,25,2,HN,5.24,1,70.92
28/03/2023,733,F3,172,29,6,HN,6.48,2,45.79
06/03/2023,957,F3,163,71,7,HN,2.15,3,134.9
08/03/2023,313,F3,186,27,6,HN,2.9,3,3.22
11/03/2023,567,F3,164,96,5,HN,3.31,2,17.48
14/03/2023,548,F2,29,29,3,HN,3.2,2,75.77
04/03/2023,533,M1,144,26,4,HN,4.74,5,56.14
05/03/2023,721,F3,188,88,6,HE,4.2,4,77.01
16/03/2023,620,F2,188,55,5,HE,5.14,4,46.81
07/03/2023,505,M1,201,94,7,HN,2.95,3,146.34
01/03/2023,212,F3,43,60,5,HN,6.7,3,127.98
29/03/2023,220,F2,30,90,6,HE,4.11,1,91.79
17/03/2023,882,F3,245,100,1,HN,5.79,1,141.32
15/03/2023,394,F3,8,94,3,HN,2.72,1,111.09
06/03/2023,422,F2,61,96,4,HE,5.41,4,141.64
26/03/2023,877,F2,151,84,4,HN,5.93,4,66.78
26/03/2023,168,M1,195,85,4,HN,5.11,3,102.2
24/03/2023,606,F3,186,1,2,HE,1.89,2,56.06
08/03/2023,350,F2,83,35,7,HN,1.37,4,68.2
25/03/2023,810,F2,166,63,7,HN,1.47,5,65.53
07/03/2023,909,F2,184,3,6,HN,1.13,5,70.81
11/03/2023,588,F2,162,15,6,HN,1.97,2,102.52
11/03/2023,245,M1,155,44,3,HN,3.57,1,131.56
10/03/2023,552,F2,107,51,1,HE,6.38,3,120.41
14/03/2023,934,F2,55,25,3,HN,1.69,2,64.65
25/03/2023,822,F3,82,20,6,HN,5.54,2,75.59
09/03/2023,256,F3,46,66,6,HN,2.59,2,138.92
18/03/2023,68,M1,40,4,2,HN,1.64,1,100.62
29/03/2023,833,M1,219,97,2,HN,3.77,3,76.83
29/03/2023,908,M1,250,83,3,HN,5.3,3,125.96
15/03/2023,387,F3,235,1,5,HN,3.97,2,81.83
14/03/2023,116,M1,136,24,1,HN,1.85,4,123.58
14/03/2023,779,M1,76,68,6,HN,2.82,4,68.74
01/03/2023,199,F2,37,67,6,HE,1.19,4,53.87
16/03/2023,23,M1,136,65,5,HE,5.48,3,83.54
17/03/2023,600,F3,187,22,7,HN,7.15,3,50.04
18/03/2023,471,F2,175,4,5,HN,7.49,4,22.92
03/03/2023,324,M1,249,47,1,HN,4.64,1,35.57
07/03/2023,906,F2,225,30,5,HN,3.49,3,68.94
06/03/2023,170,M1,171,51,3,HN,2.71,3,6.83
23/03/2023,134,F3,19,3,7,HN,4.84,3,79.61
17/03/2023,53,M1,81,40,5,HE,5.77,4,87.94
16/03/2023,193,M1,235,4,7,HN,6.78,2,12.7
21/03/2023,899,F3,223,16,2,HN,5.88,1,31.78
01/03/2023,309,F2,224,12,4,HN,3.82,2,117.64
21/03/2023,158,M1,9,91,4,HN,7.36,1,1.44
14/03/2023,850,F3,117,63,2,HE,5.08,3,13.15
28/03/2023,767,M1,167,64,4,HN,2.91,5,31.85
04/03/2023,28,F2,241,77,2,HN,8.0,4,67.33
14/03/2023,774,F3,121,55,3,HN,7.34,5,28.49
05/03/2023,654,M1,34,81,2,HE,6.49,2,129.13
20/03/2023,200,F3,75,26,2,HN,1.61,2,32.92
04/03/2023,508,F2,69,36,7,HN,1.52,2,116.47
07/03/2023,444,M1,119,76,3,HN,1.38,4,95.03
25/03/2023,292,F3,118,62,6,HN,7.42,4,3.56
04/03/2023,960,F2,46,88,4,HN,3.52,3,50.96
23/03/2023,833,F3,2,83,4,HN,1.12,2,137.89
25/03/2023,810,M1,141,65,5,HN,2.49,4,43.73
07/03/2023,560,F2,112,66,7,HN,4.53,3,72.77
07/03/2023,781,F3,91,14,7,HN,4.11,2,43.46
19/03/2023,231,M1,157,74,1,HE,7.73,1,89.44
18/03/2023,5,F3,78,51,1,HN,4.39,2,79.55
29/03/2023,69,F3,226,82,5,HE,3.48,5,140.61
05/03/2023,365,F3,230,76,6,HN,6.8,2,89.44
02/03/2023,736,F2,147,77,5,HE,1.97,2,146.33
14/03/2023,853,F3,169,79,6,HE,5.62,2,38.86
15/03/2023,353,M1,250,58,6,HN,4.06,5,27.68
11/03/2023,450,F3,16,46,5,HE,6.97,3,58.15
06/03/2023,171,F3,155,29,3,HN,5.06,4,97.4
18/03/2023,867,F2,107,3,2,HE,4.5,5,140.24
09/03/2023,109,M1,4,48,2,HN,6.97,4,111.02
13/03/2023,550,F3,41,71,2,HN,6.47,5,80.5
09/03/2023,777,M1,207,57,5,HE,1.27,4,113.88
17/03/2023,60,M1,134,75,1,HE,6.36,5,125.05
16/03/2023,280,F2,5,89,1,HE,3.04,1,115.98
06/03/2023,794,F2,38,32,3,HN,5.0,4,120.8
14/03/2023,183,F3,136,22,6,HE,3.87,1,47.1
13/03/2023,566,M1,150,41,5,HN,4.94,3,108.87
27/03/2023,424,F2,145,100,4,HE,6.95,1,144.06
19/03/2023,323,F3,148,94,2,HN,6.01,3,84.93
07/03/2023,761,F3,196,64,7,HN,6.72,1,75.78
03/03/2023,538,M1,170,49,2,HN,4.03,1,142.22
29/03/2023,91,M1,121,39,2,HN,5.43,1,105.51
05/03/2023,186,M1,164,83,5,HE,5.82,1,147.66
11/03/2023,195,F3,131,38,1,HN,6.44,4,32.3
17/03/2023,146,M1,191,35,4,HN,7.5,2,64.82
15/03/2023,369,F3,129,13,7,HN,1.08,5,100.61
26/03/2023,868,M1,80,28,3,HN,4.05,4,90.93
05/03/2023,791,F2,93,43,6,HE,1.84,5,124.44
06/03/2023,922,M1,241,25,4,HN,5.43,4,52.96
01/03/2023,377,M1,175,55,7,HN,1.1,3,69.51
10/03/2023,854,F3,117,51,5,HN,1.51,4,42.55
08/03/2023,217,F2,226,17,1,HE,6.0,3,28.33
26/03/2023,282,M1,15,42,4,HN,5.07,3,44.68
26/03/2023,619,M1,166,46,5,HE,4.1,4,7.59
02/03/2023,433,F2,196,93,5,HE,5.25,2,47.31
22/03/2023,406,F2,22,30,6,HN,4.41,5,75.58
16/03/2023,749,M1,39,13,3,HE,7.59,1,9.6
01/03/2023,486,F2,107,59,2,HN,6.54,2,137.5
21/03/2023,672,F3,49,92,5,HN,1.58,1,92.51
23/03/2023,931,F2,30,55,6,HN,3.51,4,129.64
06/03/2023,44,M1,113,32,4,HN,4.69,4,52.02
26/03/2023,170,M1,20,88,4,HN,3.19,4,129.15
14/03/2023,586,F2,8,87,7,HE,7.58,5,147.33
06/03/2023,708,F2,141,25,5,HE,7.84,4,55.91
01/03/2023,123,F3,85,64,7,HE,1.78,2,107.08
10/03/2023,429,F3,180,35,1,HN,2.16,2,16.26
02/03/2023,918,F3,239,34,3,HN,1.28,4,108.73
12/03/2023,774,M1,244,30,4,HE,6.63,3,45.45
25/03/2023,358,F2,246,27,3,HN,6.57,1,101.64
11/03/2023,100,F3,211,45,1,HN,5.92,5,50.0
05/03/2023,743,M1,87,62,2,HN,4.54,3,42.64
28/03/2023,8,M1,178,27,2,HN,5.76,3,39.48
05/03/2023,706,M1,8,53,3,HE,3.23,1,1.37
28/03/2023,548,F3,188,12,3,HN,2.42,5,144.53
10/03/2023,532,M1,36,42,5,HN,1.35,3,96.62
27/03/2023,390,M1,227,21,2,HN,4.34,5,116.83
08/03/2023,452,F2,145,36,1,HN,1.31,2,44.04
04/03/2023,950,F3,164,22,4,HN,5.76,5,58.5
07/03/2023,554,F3,58,12,4,HN,6.52,4,97.86
26/03/2023,818,F3,138,32,1,HE,4.36,3,25.7
22/03/2023,65,M1,180,35,2,HN,1.02,1,8.98
06/03/2023,305,F3,51,77,2,HE,1.98,3,135.57
04/03/2023,310,M1,31,28,6,HE,2.96,3,48.38
17/03/2023,307,F2,205,8,2,HN,4.11,1,114.79
24/03/2023,717,F2,80,1,5,HE,6.84,3,55.19
18/03/2023,886,F2,55,84,2,HN,5.41,1,20.71
02/03/2023,605,F3,213,66,4,HN,7.91,3,50.83
29/03/2023,818,F2,150,27,4,HE,2.2,3,141.42
22/03/2023,364,F2,1,67,7,HE,3.43,2,70.0
11/03/2023,302,F3,97,80,1,HN,6.36,3,33.98
14/03/2023,693,F2,171,17,7,HN,7.98,4,71.5
23/03/2023,65,F3,174,26,3,HE,6.84,1,47.57
12/03/2023,843,M1,201,96,5,HE,2.61,4,81.89
23/03/2023,654,F3,92,63,3,HE,6.57,1,77.76
07/03/2023,757,F3,151,66,1,HN,1.53,3,95.4
06/03/2023,507,F3,89,10,1,HN,1.1,1,52.75
04/03/2023,656,F3,213,50,7,HN,4.17,1,144.84
14/03/2023,386,F3,32,79,4,HE,1.11,4,91.43
17/03/2023,437,M1,200,72,6,HE,4.97,2,79.17
23/03/2023,850,F2,75,52,6,HN,3.13,1,42.03
20/03/2023,478,M1,63,51,1,HE,6.47,2,102.42
21/03/2023,39,F2,161,89,1,HN,2.39,1,80.64
19/03/2023,738,M1,24,67,6,HN,1.88,3,82.15
13/03/2023,821,F3,125,87,3,HN,7.23,5,140.62
13/03/2023,339,F3,36,29,1,HE,4.92,3,87.68
12/03/2023,107,F2,180,55,5,HE,1.4,5,131.48
06/03/2023,556,M1,52,91,3,HN,7.91,1,75.15
18/03/2023,550,F3,114,82,4,HN,5.58,3,115.94
29/03/2023,645,F2,241,26,2,HN,3.71,1,24.32
16/03/2023,177,M1,205,78,1,HE,7.45,2,23.37
09/03/2023,848,F3,131,43,6,HE,7.08,4,34.63
03/03/2023,216,M1,93,96,4,HE,4.02,2,123.84
12/03/2023,776,M1,219,27,2,HE,1.75,1,4.15
13/03/2023,617,M1,159,49,5,HN,3.24,5,104.36
26/03/2023,394,M1,74,53,6,HE,7.71,1,134.5
17/03/2023,355,F2,213,91,7,HE,2.53,4,92.53
18/03/2023,653,F2,13,48,1,HE,4.22,3,32.75
12/03/2023,603,F3,166,66,6,HE,7.89,3,124.76
11/03/2023,738,M1,238,10,5,HN,7.78,1,37.29
01/03/2023,802,M1,72,100,3,HN,7.1,1,71.58
16/03/2023,799,F2,27,93,5,HE,7.26,1,122.53
04/03/2023,905,M1,51,84,2,HN,4.12,5,42.25
20/03/2023,550,M1,15,15,5,HE,3.47,3,10.46
08/03/2023,376,F2,46,61,7,HN,3.25,5,18.21
06/03/2023,955,F2,241,40,1,HN,7.22,4,54.96
11/03/2023,649,F2,51,46,2,HE,3.69,5,27.33
20/03/2023,739,M1,149,63,5,HE,2.12,2,141.42
21/03/2023,103,F3,52,52,5,HN,5.27,5,60.52
20/03/2023,668,F3,112,68,7,HE,4.94,4,53.23
05/03/2023,88,F3,127,77,3,HN,1.51,3,67.46
15/03/2023,859,M1,109,29,3,HE,4.34,4,67.64
09/03/2023,476,F2,202,79,5,HN,6.56,4,58.44
13/03/2023,818,M1,92,6,5,HN,7.91,5,33.2
16/03/2023,512,F3,30,19,6,HE,1.58,3,70.3
23/03/2023,931,M1,59,11,1,HE,7.34,1,42.83
24/03/2023,458,F2,223,37,4,HE,6.71,5,52.35
20/03/2023,372,F2,55,38,6,HE,6.03,5,84.62
05/03/2023,415,F3,70,4,4,HN,6.23,3,100.19
07/03/2023,225,F3,208,50,6,HE,3.45,1,86.98
11/03/2023,442,M1,1,74,5,HE,5.41,1,47.24
28/03/2023,625,F3,69,74,3,HE,5.46,1,120.36
18/03/2023,220,F3,194,9,6,HN,5.76,2,10.78
28/03/2023,503,F2,149,43,1,HN,5.49,3,10.59
27/03/2023,278,F2,102,43,6,HE,7.79,5,81.77
11/03/2023,236,M1,121,57,1,HE,2.83,1,29.5
13/03/2023,951,F2,180,6,3,HN,4.67,5,55.81
15/03/2023,132,M1,77,8,5,HN,3.46,4,93.16
19/03/2023,313,M1,50,75,3,HE,4.89,4,148.1
01/03/2023,510,F3,52,94,1,HN,2.28,1,136.56
22/03/2023,836,F3,70,97,3,HN,5.4,2,104.67
05/03/2023,728,M1,93,34,7,HN,1.28,5,47.6
07/03/2023,703,F3,138,100,4,HN,1.08,3,143.24
04/03/2023,647,F3,38,58,4,HN,6.48,5,92.71
17/03/2023,368,M1,226,95,1,HN,4.1,1,136.97
13/03/2023,252,M1,171,12,6,HN,1.1,1,16.23
06/03/2023,424,F3,230,57,1,HN,1.42,3,63.99
15/03/2023,30,F2,30,41,4,HE,1.3,2,53.93
19/03/2023,603,M1,87,26,7,HN,6.26,3,126.52
06/03/2023,190,F3,155,49,4,HN,5.71,4,32.81
22/03/2023,695,F3,233,94,3,HE,6.63,4,77.01
25/03/2023,167,F3,188,77,6,HE,7.44,2,9.95
29/03/2023,42,M1,146,49,7,HN,4.51,5,91.94
19/03/2023,481,F2,141,6,6,HN,7.57,5,127.37
24/03/2023,774,F2,158,87,1,HE,4.42,1,119.9
08/03/2023,760,M1,128,73,4,HN,3.82,1,112.65
27/03/2023,585,F2,215,69,4,HE,2.93,3,23.13
18/03/2023,373,M1,166,67,6,HN,2.91,2,107.05
15/03/2023,157,F3,43,51,4,HN,1.45,3,15.18
26/03/2023,619,F2,12,1,4,HN,7.37,1,98.2
16/03/2023,303,F2,79,32,4,HE,3.8,2,96.02
08/03/2023,383,F3,88,20,6,HN,2.02,4,131.28
02/03/2023,517,F3,209,12,5,HE,2.53,4,87.53
10/03/2023,887,F3,187,47,3,HN,4.04,1,65.61
14/03/2023,402,F2,130,81,6,HE,7.46,3,64.85
26/03/2023,874,F2,126,94,4,HN,5.25,5,58.94
10/03/2023,767,M1,46,83,1,HN,4.29,4,88.24
16/03/2023,785,F3,62,36,1,HE,7.8,3,140.05
28/03/2023,949,F2,196,9,7,HN,1.15,5,31.64
25/03/2023,185,F3,219,28,5,HN,7.25,1,136.45
12/03/2023,509,M1,155,44,1,HE,6.73,5,74.08
26/03/2023,815,F2,171,8,2,HN,4.3,4,119.79
05/03/2023,157,F2,152,9,7,HE,7.52,4,62.96
08/03/2023,761,F2,105,24,5,HE,2.17,4,9.29
10/03/2023,488,F3,166,80,4,HN,4.3,3,124.68
16/03/2023,68,F3,163,38,5,HE,5.56,1,22.48
24/03/2023,901,F2,245,99,7,HE,4.58,3,23.03
17/03/2023,281,F2,201,23,2,HE,3.37,1,6.21
11/03/2023,195,M1,62,98,7,HN,4.08,5,25.81
07/03/2023,734,M1,22,52,3,HE,7.79,5,108.15
18/03/2023,308,F2,62,16,4,HN,1.85,3,137.25
02/03/2023,804,M1,121,19,5,HN,1.46,2,25.75
20/03/2023,133,M1,110,51,4,HE,3.93,3,114.81
27/03/2023,12,F2,156,84,3,HN,2.7,4,3.95
20/03/2023,331,F3,143,35,6,HE,7.55,3,113.92
16/03/2023,567,F2,218,81,5,HN,4.31,1,149.11
10/03/2023,344,M1,135,38,7,HN,7.53,2,123.65
01/03/2023,724,F2,152,97,5,HE,7.97,1,96.79
29/03/2023,514,M1,237,10,5,HE,4.75,2,76.29
27/03/2023,42,F2,80,48,5,HN,4.13,5,132.61
14/03/2023,111,F2,189,42,2,HN,6.84,2,16.94
23/03/2023,225,F3,240,85,5,HE,1.34,4,49.5
09/03/2023,280,M1,48,45,2,HE,3.65,3,52.92
08/03/2023,252,F3,79,8,4,HN,5.87,5,35.28
06/03/2023,200,M1,242,71,3,HE,5.97,4,24.15
20/03/2023,752,F3,170,43,5,HN,2.13,5,24.55
22/03/2023,595,F2,2,7,1,HE,5.18,3,2.58
27/03/2023,76,F2,172,65,2,HE,7.96,5,34.51
25/03/2023,772,F2,27,100,1,HN,6.45,2,137.08
12/03/2023,140,M1,118,97,7,HN,5.13,2,64.02
08/03/2023,338,M1,59,82,5,HE,1.96,5,5.23
14/03/2023,908,F3,181,84,4,HE,4.44,3,15.2
02/03/2023,16,F3,60,25,5,HN,4.58,5,141.01
20/03/2023,221,F3,140,81,1,HE,5.8,5,9.47
16/03/2023,780,M1,193,97,5,HN,4.69,4,78.99
20/03/2023,705,F3,89,5,1,HE,2.04,4,23.7
10/03/2023,269,M1,45,79,3,HN,4.32,5,101.13
04/03/2023,201,M1,62,28,7,HN,5.92,4,29.26
09/03/2023,943,F3,24,38,5,HN,7.3,4,125.83
20/03/2023,776,F2,18,22,7,HN,2.94,5,49.37
29/03/2023,375,F2,154,2,3,HN,3.08,3,4.99
14/03/2023,528,M1,27,92,4,HN,5.72,5,117.3
26/03/2023,200,M1,176,34,1,HN,7.65,5,123.73
16/03/2023,305,F3,153,44,5,HN,4.52,2,143.55
19/03/2023,480,M1,127,98,6,HE,7.81,2,130.74
27/03/2023,707,F3,71,69,1,HN,5.65,2,66.86
22/03/2023,337,M1,87,22,7,HE,3.95,3,70.99
29/03/2023,760,F3,51,84,2,HN,4.11,4,64.91
21/03/2023,176,M1,126,91,4,HN,5.03,2,76.1
08/03/2023,642,F3,42,69,7,HE,2.09,5,45.42
24/03/2023,478,F2,124,3,2,HN,7.99,3,139.72
01/03/2023,336,F3,77,90,2,HE,7.48,1,40.22
01/03/2023,140,M1,185,32,4,HN,6.49,1,16.28
12/03/2023,744,F2,38,2,2,HN,5.75,5,105.77
20/03/2023,738,F2,142,68,3,HN,2.77,1,49.05
29/03/2023,400,M1,103,48,3,HE,2.6,4,15.24
