data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
16/06/2024,509,M1,180,38,5,HE,6.22,4,16.02
29/06/2024,107,M1,153,57,4,HN,3.89,4,22.79
11/06/2024,649,F2,98,22,5,HN,4.34,3,128.72
03/06/2024,696,F2,12,5,4,HE,7.26,5,72.81
25/06/2024,473,F3,29,61,7,HE,2.36,4,45.13
17/06/2024,829,M1,10,23,3,HN,6.39,1,80.97
28/06/2024,221,M1,51,2,5,HN,6.31,3,6.98
06/06/2024,330,M1,162,35,7,HN,1.84,2,70.83
01/06/2024,268,F2,166,71,7,HN,7.53,4,70.06
14/06/2024,542,M1,25,89,1,HN,2.57,2,116.38
21/06/2024,523,F3,207,32,6,HE,1.26,5,129.08
17/06/2024,949,F2,79,67,2,HE,2.06,3,84.06
14/06/2024,624,M1,162,36,1,HN,1.64,1,147.71
27/06/2024,883,F3,103,69,4,HN,1.97,5,120.56
20/06/2024,341,F3,110,1,7,HN,7.92,3,71.76
16/06/2024,9,F3,175,100,3,HE,3.24,3,48.45
04/06/2024,78,M1,222,62,6,HN,4.39,1,42.93
02/06/2024,36,M1,6,69,3,HE,6.68,3,149.17
18/06/2024,590,M1,228,43,2,HN,5.69,2,137.72
16/06/2024,767,F3,133,21,7,HN,5.22,2,91.77
06/06/2024,170,F2,52,27,5,HN,5.48,4,137.31
19/06/2024,306,M1,115,40,1,HE,2.09,2,139.57
15/06/2024,428,F3,207,93,2,HN,3.85,3,21.82
10/06/2024,867,F2,210,91,5,HE,4.53,2,109.51
02/06/2024,102,F2,195,66,7,HN,7.64,2,78.21
29/06/2024,783,F2,153,42,6,HN,5.92,3,106.32
11/06/2024,746,F3,88,80,4,HE,7.91,1,75.77
11/06/2024,550,F3,219,90,1,HN,7.7,2,113.73
11/06/2024,311,M1,106,73,3,HE,1.39,3,136.77
11/06/2024,483,F3,17,82,1,HN,2.73,3,131.82
27/06/2024,433,F2,60,10,5,HE,2.76,4,112.93
28/06/2024,322,M1,119,23,4,HN,6.73,5,60.04
21/06/2024,462,M1,55,37,7,HN,7.98,2,21.6
05/06/2024,341,F2,209,89,2,HN,5.36,4,84.22
18/06/2024,271,M1,164,17,3,HE,1.76,4,101.11
29/06/2024,755,M1,11,3,7,HE,4.38,2,11.94
08/06/2024,188,M1,169,34,7,HE,3.85,1,50.16
17/06/2024,833,F3,98,83,5,HE,5.18,3,129.46
13/06/2024,654,F3,209,3,2,HE,5.86,3,108.14
29/06/2024,66,M1,139,34,2,HE,2.3,5,111.79
27/06/2024,389,F2,26,71,7,HE,1.87,3,83.64
01/06/2024,522,F2,4,5,1,HE,2.37,3,106.53
05/06/2024,344,M1,71,100,5,HE,7.43,4,129.61
08/06/2024,158,M1,46,91,1,HE,2.29,5,58.32
05/06/2024,545,M1,144,15,5,HE,2.4,5,12.89
06/06/2024,399,F3,15,20,3,HE,2.69,3,110.19
11/06/2024,169,M1,89,55,2,HE,6.03,4,135.73
26/06/2024,702,F3,44,8,3,HN,7.82,2,35.72
13/06/2024,255,F3,132,83,2,HN,6.74,1,10.82
28/06/2024,469,F2,32,25,5,HE,3.06,1,71.3
01/06/2024,510,F3,15,70,2,HE,1.69,1,62.1
17/06/2024,831,M1,184,79,4,HN,2.4,4,22.13
08/06/2024,804,F3,154,77,4,HN,6.82,5,126.68
24/06/2024,201,F3,74,45,2,HE,3.69,1,73.89
22/06/2024,37,F3,98,36,3,HE,2.52,2,27.35
25/06/2024,531,F2,94,58,7,HE,5.22,4,65.58
24/06/2024,733,F2,82,75,7,HN,1.12,1,117.39
03/06/2024,667,M1,178,34,1,HE,6.63,1,17.68
23/06/2024,728,M1,44,65,4,HN,5.3,3,67.28
08/06/2024,914,F3,31,17,1,HN,3.63,4,122.24
28/06/2024,347,F3,240,13,6,HN,5.92,1,55.14
20/06/2024,63,F3,41,53,3,HN,3.2,1,131.44
28/06/2024,581,F3,122,21,7,HE,4.84,5,30.92
25/06/2024,941,M1,166,22,1,HE,7.23,3,84.25
27/06/2024,439,F2,105,94,6,HE,1.56,5,12.26
17/06/2024,390,M1,58,42,2,HN,3.72,3,38.56
18/06/2024,321,F3,193,38,5,HN,3.39,5,129.22
29/06/2024,363,F2,47,99,1,HE,4.27,3,23.38
06/06/2024,823,F3,171,68,1,HE,3.58,2,145.77
04/06/2024,836,M1,90,44,1,HE,1.65,2,5.05
05/06/2024,128,F3,174,40,7,HE,2.53,4,48.06
08/06/2024,441,M1,226,30,4,HN,2.35,2,130.75
07/06/2024,509,F2,50,18,3,HE,2.01,2,57.34
10/06/2024,613,F3,216,6,4,HN,4.51,3,93.13
28/06/2024,407,M1,86,93,2,HN,3.86,3,36.96
24/06/2024,586,F3,13,72,3,HN,3.24,5,80.82
05/06/2024,508,M1,132,13,1,HE,4.45,5,15.2
19/06/2024,733,M1,204,8,7,HE,6.4,4,132.87
15/06/2024,473,M1,181,55,5,HE,1.68,3,83.68
09/06/2024,88,F3,177,85,6,HE,7.04,3,79.99
13/06/2024,153,F2,155,68,6,HE,3.71,2,62.72
28/06/2024,511,M1,216,63,7,HN,1.22,3,14.39
17/06/2024,46,M1,137,7,4,HE,3.14,2,132.04
01/06/2024,85,M1,223,51,2,HN,7.04,5,11.17
27/06/2024,587,F2,55,46,6,HN,7.04,5,68.24
04/06/2024,340,F3,171,63,2,HE,7.77,3,90.65
11/06/2024,749,M1,222,97,2,HN,7.66,5,138.99
05/06/2024,409,F2,197,62,3,HN,3.11,4,90.58
14/06/2024,658,F2,178,84,1,HE,4.86,1,121.12
23/06/2024,580,F2,219,8,5,HN,4.87,2,62.3
10/06/2024,618,F2,32,92,2,HN,3.98,1,78.35
19/06/2024,820,M1,122,65,5,HN,7.63,3,34.57
16/06/2024,924,F3,19,61,6,HE,7.54,2,95.37
02/06/2024,914,M1,248,5,5,HE,1.86,2,102.51
07/06/2024,648,F3,115,23,3,HN,6.58,4,103.81
12/06/2024,352,M1,2,88,3,HE,2.82,3,28.33
14/06/2024,58,F2,186,22,3,HE,7.32,5,38.72
25/06/2024,712,F3,4,7,2,HN,3.35,5,134.31
11/06/2024,225,M1,157,7,3,HN,4.61,3,71.06
03/06/2024,219,F2,15,84,4,HN,5.74,1,69.98
24/06/2024,98,F3,177,37,6,HN,7.28,1,62.56
03/06/2024,743,M1,171,30,1,HN,6.16,1,22.05
08/06/2024,353,F2,233,32,5,HE,5.66,2,3.5
26/06/2024,60,F2,189,85,7,HE,6.81,1,123.02
15/06/2024,864,F3,206,77,2,HN,5.56,4,48.62
11/06/2024,938,F3,187,43,7,HN,2.4,3,130.68
25/06/2024,579,F2,156,97,6,HE,2.26,3,37.69
10/06/2024,444,F2,82,94,3,HE,7.02,5,61.17
12/06/2024,563,F2,84,42,5,HE,5.95,3,41.4
01/06/2024,252,M1,139,8,7,HN,1.91,5,127.89
23/06/2024,198,M1,49,72,6,HE,1.9,2,85.06
03/06/2024,664,F2,58,39,2,HE,5.82,2,22.3
15/06/2024,359,M1,94,49,4,HN,3.0,4,65.83
13/06/2024,300,M1,144,67,1,HE,2.58,5,32.08
23/06/2024,762,F2,157,8,2,HN,2.15,4,132.92
17/06/2024,39,F3,76,17,7,HE,1.52,5,144.42
04/06/2024,362,M1,129,52,3,HN,1.79,4,52.74
08/06/2024,200,M1,144,95,6,HN,3.55,2,80.78
28/06/2024,413,F2,226,26,7,HN,5.82,4,54.15
11/06/2024,507,M1,52,47,5,HE,3.78,4,132.6
17/06/2024,79,F2,114,44,4,HE,4.17,2,17.88
29/06/2024,225,M1,56,37,2,HE,5.26,3,78.48
10/06/2024,71,F2,203,52,3,HN,5.94,1,106.56
13/06/2024,57,M1,119,88,1,HE,5.41,2,97.58
08/06/2024,483,F2,89,22,4,HE,4.64,1,139.79
27/06/2024,224,M1,29,98,4,HN,4.8,3,39.55
10/06/2024,736,M1,238,55,7,HE,2.59,4,53.62
02/06/2024,576,M1,51,94,3,HN,3.29,5,36.5
07/06/2024,444,M1,119,87,4,HE,1.64,2,34.2
21/06/2024,152,M1,21,10,4,HE,5.39,3,96.59
29/06/2024,97,F2,205,83,6,HE,1.68,4,59.27
20/06/2024,345,F2,69,34,6,HE,5.8,2,72.1
21/06/2024,756,F3,218,72,2,HN,6.41,3,140.14
19/06/2024,37,F2,100,65,5,HN,6.26,2,48.61
23/06/2024,850,F3,105,48,6,HN,6.73,5,57.5
04/06/2024,737,M1,163,30,6,HN,3.02,3,116.98
26/06/2024,584,M1,160,61,6,HN,2.6,4,81.78
27/06/2024,397,F2,30,4,3,HN,4.31,2,98.7
28/06/2024,203,M1,181,1,1,HE,2.27,4,125.32
29/06/2024,122,M1,216,65,2,HN,2.15,4,73.6
21/06/2024,210,F2,143,15,3,HE,3.31,2,46.41
20/06/2024,709,F2,176,35,6,HN,5.65,4,4.64
08/06/2024,548,F2,17,67,3,HN,6.08,3,76.71
11/06/2024,733,F3,101,22,3,HN,4.63,3,138.26
17/06/2024,451,F2,106,47,2,HE,3.76,2,19.65
26/06/2024,953,F2,18,24,4,HE,1.28,2,55.57
13/06/2024,147,M1,77,68,4,HN,6.53,5,126.57
22/06/2024,194,F2,47,43,1,HN,6.61,5,6.5
16/06/2024,85,F2,188,27,2,HE,6.72,4,30.8
19/06/2024,224,F2,19,78,4,HN,6.72,5,116.97
28/06/2024,182,F2,217,13,3,HN,7.06,3,18.83
10/06/2024,341,F3,33,10,4,HE,1.44,4,121.75
01/06/2024,856,F3,19,82,5,HN,4.72,4,30.95
09/06/2024,60,M1,58,37,3,HN,4.09,2,137.52
25/06/2024,818,M1,223,82,1,HN,6.26,1,83.34
12/06/2024,198,F2,172,7,5,HN,2.07,2,38.86
17/06/2024,875,F3,15,96,7,HE,4.97,1,34.72
29/06/2024,348,M1,14,25,1,HN,4.28,2,27.33
08/06/2024,497,F3,61,69,6,HE,2.19,2,117.53
02/06/2024,562,M1,5,61,7,HE,1.93,2,104.16
27/06/2024,345,F2,170,69,4,HN,5.7,5,50.83
16/06/2024,217,F2,144,94,5,HE,7.99,3,18.71
29/06/2024,266,M1,40,21,1,HE,3.88,2,133.11
12/06/2024,97,F3,223,57,3,HE,4.95,5,10.73
02/06/2024,599,F2,63,57,7,HN,4.4,2,82.85
21/06/2024,295,F2,203,62,4,HN,3.63,4,69.78
12/06/2024,544,M1,20,25,6,HE,3.44,5,143.29
04/06/2024,122,F2,192,73,1,HE,7.13,5,106.88
25/06/2024,753,F2,156,87,5,HN,3.92,1,91.09
06/06/2024,500,F3,103,93,4,HE,6.84,5,101.2
03/06/2024,343,M1,158,24,1,HN,7.05,1,49.99
01/06/2024,310,F3,5,22,3,HE,5.37,5,130.99
15/06/2024,896,F2,241,14,4,HE,1.7,3,75.22
04/06/2024,159,M1,174,82,7,HN,7.56,5,72.6
02/06/2024,112,M1,222,90,6,HE,2.65,2,39.5
12/06/2024,356,M1,8,73,5,HE,7.14,4,28.81
28/06/2024,599,F3,67,97,5,HN,7.8,1,27.46
19/06/2024,910,F2,105,55,5,HN,3.82,4,102.19
02/06/2024,162,F3,103,85,3,HN,1.4,5,118.63
07/06/2024,628,F2,227,11,4,HE,3.37,2,131.64
18/06/2024,794,F2,39,17,1,HE,2.55,4,130.03
02/06/2024,945,F3,206,53,7,HE,2.23,2,119.02
14/06/2024,354,F3,79,76,4,HN,6.96,3,38.6
09/06/2024,742,F3,242,92,4,HN,1.96,1,94.8
05/06/2024,183,F3,20,55,2,HE,6.3,3,57.85
08/06/2024,73,F2,155,53,7,HE,1.91,1,40.96
11/06/2024,361,F3,115,78,1,HE,6.71,3,103.74
03/06/2024,729,M1,45,3,5,HE,5.61,5,12.15
01/06/2024,848,F2,191,56,1,HE,7.56,3,121.4
21/06/2024,561,F3,181,55,6,HE,1.56,1,143.67
25/06/2024,63,F2,33,65,1,HN,6.55,5,52.44
27/06/2024,457,F3,91,26,4,HN,3.74,2,72.55
22/06/2024,334,M1,103,69,3,HE,2.26,1,137.93
04/06/2024,816,F3,151,1,3,HN,4.83,2,55.59
23/06/2024,488,M1,247,31,6,HE,5.55,1,75.93
22/06/2024,160,F3,35,10,6,HN,3.75,4,118.55
29/06/2024,851,M1,182,53,4,HE,3.94,1,22.42
17/06/2024,597,M1,159,80,3,HN,4.39,3,10.43
16/06/2024,106,F3,3,68,7,HE,5.75,5,93.89
24/06/2024,124,M1,215,41,3,HN,5.97,4,132.15
04/06/2024,50,F2,61,58,4,HN,3.27,2,12.1
05/06/2024,446,M1,238,9,5,HE,3.14,3,30.67
20/06/2024,29,M1,106,56,3,HN,7.39,5,108.91
04/06/2024,395,F3,103,60,7,HE,4.08,4,49.91
16/06/2024,804,F3,202,4,4,HE,5.89,5,119.8
29/06/2024,632,F3,79,41,4,HE,1.23,1,33.47
27/06/2024,291,F3,227,67,7,HN,7.22,1,96.13
21/06/2024,688,F2,203,53,7,HE,2.65,3,50.9
08/06/2024,567,M1,131,62,3,HE,5.7,3,100.72
22/06/2024,809,F2,67,57,4,HN,5.9,2,76.63
14/06/2024,112,F2,70,35,1,HN,6.02,5,51.71
03/06/2024,428,F2,207,38,4,HN,4.18,5,149.6
27/06/2024,126,F2,32,77,7,HN,4.18,4,2.29
06/06/2024,323,F3,134,56,5,HN,1.42,2,142.72
18/06/2024,645,F3,197,46,3,HN,1.79,3,125.78
17/06/2024,201,F2,121,44,3,HN,3.52,2,16.55
20/06/2024,818,F3,15,61,7,HN,6.6,2,104.23
08/06/2024,941,F3,151,24,2,HE,6.03,2,44.25
27/06/2024,344,F3,215,12,2,HN,7.1,3,112.81
14/06/2024,650,F2,220,10,5,HN,1.11,4,89.47
02/06/2024,371,F2,238,40,7,HE,6.63,4,52.37
28/06/2024,213,F3,117,75,1,HN,6.38,3,85.21
12/06/2024,860,F3,75,8,3,HN,2.03,4,118.92
11/06/2024,574,F2,5,26,3,HN,4.31,5,21.17
09/06/2024,904,M1,101,50,4,HE,1.05,1,71.08
15/06/2024,205,F2,71,81,2,HN,3.89,4,13.86
11/06/2024,568,M1,205,93,4,HE,1.31,4,73.5
14/06/2024,771,F2,93,57,4,HE,1.62,5,21.97
29/06/2024,658,M1,181,93,6,HN,6.7,1,94.61
28/06/2024,579,F2,214,44,4,HN,2.3,5,122.35
11/06/2024,537,M1,117,22,7,HE,2.87,1,22.98
14/06/2024,956,M1,18,10,6,HN,1.59,3,108.9
07/06/2024,164,F3,31,82,7,HE,7.5,3,66.92
05/06/2024,106,F2,83,33,1,HN,5.53,1,98.05
19/06/2024,218,M1,118,85,4,HE,1.46,2,147.86
20/06/2024,921,F2,155,49,2,HN,1.72,2,99.83
18/06/2024,586,F3,62,25,4,HN,4.01,2,62.34
23/06/2024,30,F2,216,63,6,HE,2.59,4,82.84
10/06/2024,98,F3,24,54,7,HE,2.53,1,127.78
07/06/2024,195,F3,148,36,3,HE,6.48,5,115.7
02/06/2024,521,M1,69,34,1,HN,3.0,5,123.67
26/06/2024,914,F3,147,22,5,HN,6.71,3,135.75
29/06/2024,47,F2,57,40,5,HE,6.17,2,125.35
10/06/2024,12,F2,250,49,4,HE,6.8,3,12.41
10/06/2024,370,F3,243,93,1,HN,6.1,5,2.63
13/06/2024,343,M1,100,77,1,HE,6.62,1,7.0
07/06/2024,564,F2,33,42,2,HE,1.62,4,55.89
25/06/2024,866,M1,174,45,5,HE,6.08,3,141.48
18/06/2024,275,F2,236,19,7,HE,5.28,2,47.84
09/06/2024,218,F2,69,14,3,HE,1.45,4,30.82
13/06/2024,192,F2,66,33,3,HN,4.64,4,106.43
14/06/2024,324,M1,35,58,3,HN,5.3,4,84.17
07/06/2024,515,F2,48,88,7,HN,4.94,3,69.08
21/06/2024,738,F3,235,6,2,HN,7.57,3,2.48
01/06/2024,742,F3,120,64,3,HN,3.43,1,84.39
29/06/2024,327,F2,31,11,4,HN,3.01,1,108.13
09/06/2024,137,M1,218,100,7,HE,5.41,1,89.78
12/06/2024,794,M1,189,24,6,HE,6.29,1,95.24
22/06/2024,792,F2,222,40,5,HN,6.17,2,135.33
24/06/2024,337,F3,17,65,1,HN,1.83,3,70.63
23/06/2024,870,F3,18,36,4,HN,3.0,5,90.0
07/06/2024,848,F3,231,55,7,HN,4.25,2,95.54
04/06/2024,477,M1,76,68,5,HE,4.24,2,52.73
25/06/2024,750,M1,182,32,3,HN,1.49,1,70.71
09/06/2024,679,M1,126,70,4,HN,6.34,3,94.85
21/06/2024,956,F3,229,26,2,HE,6.87,5,80.67
17/06/2024,944,M1,148,77,5,HN,2.17,2,12.86
01/06/2024,514,F2,58,38,2,HN,4.32,2,92.26
10/06/2024,100,F2,76,49,5,HE,6.46,2,106.41
02/06/2024,202,F3,250,48,1,HN,7.69,2,64.47
19/06/2024,437,M1,96,34,2,HN,5.61,1,30.69
21/06/2024,528,F3,60,75,2,HE,3.18,4,40.46
02/06/2024,609,F2,152,61,3,HN,2.22,4,108.57
07/06/2024,860,M1,73,49,7,HE,4.32,2,12.06
18/06/2024,619,F3,74,2,4,HE,5.19,3,32.9
03/06/2024,25,F2,147,61,5,HN,3.75,5,85.96
04/06/2024,927,F2,153,42,4,HN,5.92,5,6.52
02/06/2024,11,F2,69,9,1,HE,6.17,3,71.72
05/06/2024,167,F2,3,30,5,HN,6.87,2,42.41
09/06/2024,666,F3,102,98,5,HN,4.64,2,70.63
14/06/2024,198,M1,121,92,2,HN,7.68,1,64.91
02/06/2024,455,F2,87,11,5,HN,2.59,3,13.77
09/06/2024,789,M1,198,36,5,HE,4.27,2,10.66
13/06/2024,252,F2,88,81,6,HE,6.81,1,68.7
08/06/2024,490,M1,240,1,2,HN,5.07,1,105.8
15/06/2024,884,F2,196,37,1,HE,6.33,4,144.0
05/06/2024,724,F3,32,95,6,HE,4.81,2,34.17
06/06/2024,93,F3,101,94,7,HE,3.05,1,107.05
04/06/2024,47,M1,224,11,2,HE,3.61,3,66.57
26/06/2024,187,M1,240,39,3,HE,2.88,4,137.88
15/06/2024,469,F2,138,35,7,HN,3.46,1,2.9
27/06/2024,414,F3,3,93,2,HN,1.68,3,66.68
24/06/2024,729,F3,68,57,3,HN,6.89,4,27.6
29/06/2024,194,F3,204,92,4,HN,2.07,2,78.72
18/06/2024,92,F3,57,54,3,HN,4.54,1,67.02
02/06/2024,29,M1,245,77,6,HE,2.84,4,15.08
01/06/2024,51,M1,201,82,6,HN,1.18,4,95.28
01/06/2024,918,M1,72,96,2,HN,7.85,2,73.47
06/06/2024,488,M1,245,79,6,HE,6.65,3,146.63
03/06/2024,376,F2,80,60,3,HN,4.59,5,101.71
09/06/2024,700,F3,103,97,1,HE,5.84,1,106.45
23/06/2024,794,M1,120,3,4,HE,6.63,5,77.75
07/06/2024,72,M1,153,64,1,HE,3.11,5,145.41
24/06/2024,111,F3,67,3,3,HE,3.23,3,74.5
14/06/2024,34,F2,134,53,6,HN,7.96,1,107.08
13/06/2024,366,F3,6,42,5,HN,6.04,3,16.94
22/06/2024,863,F2,203,31,2,HN,1.79,4,2.17
17/06/2024,902,F3,161,64,3,HE,1.34,4,74.76
08/06/2024,234,F3,245,100,1,HN,4.01,4,36.55
16/06/2024,911,F2,97,26,4,HE,7.97,3,48.42
17/06/2024,138,M1,248,29,4,HE,6.63,3,135.84
15/06/2024,197,F2,72,43,7,HE,5.29,3,110.73
09/06/2024,680,F3,227,64,2,HN,7.07,3,143.23
12/06/2024,234,M1,227,100,5,HE,3.57,4,142.2
14/06/2024,357,M1,158,64,3,HE,7.82,2,109.92
07/06/2024,263,M1,227,15,3,HN,6.67,3,145.0
29/06/2024,671,F3,24,98,3,HE,4.14,5,62.25
10/06/2024,151,M1,194,85,4,HN,4.99,1,148.75
17/06/2024,707,F3,135,34,5,HE,3.64,2,116.73
11/06/2024,701,F2,221,13,4,HN,6.23,2,132.8
29/06/2024,901,F2,167,93,2,HN,5.63,4,108.97
28/06/2024,620,F2,226,10,5,HE,7.36,5,31.35
17/06/2024,269,M1,199,69,7,HN,3.64,4,99.62
20/06/2024,865,M1,131,95,3,HN,1.74,4,70.08
10/06/2024,788,F3,192,85,5,HE,3.26,3,79.4
12/06/2024,141,F2,174,78,3,HE,3.88,2,29.53
21/06/2024,259,F3,77,48,2,HE,3.31,3,24.56
18/06/2024,83,F2,200,61,7,HN,1.8,1,23.53
19/06/2024,199,F2,128,11,7,HE,2.39,3,63.86
26/06/2024,194,F2,143,14,3,HE,1.71,3,91.7
20/06/2024,225,F3,218,30,3,HN,1.2,1,112.44
14/06/2024,751,F3,232,4,5,HE,7.89,2,49.88
14/06/2024,934,F2,8,52,6,HN,7.33,5,11.72
14/06/2024,587,F3,4,16,1,HN,2.34,3,34.43
12/06/2024,796,M1,85,78,2,HN,4.11,4,94.77
13/06/2024,838,F3,16,86,3,HE,4.31,5,123.43
09/06/2024,251,F3,94,68,4,HN,6.67,1,55.14
22/06/2024,113,M1,28,60,6,HN,2.31,4,77.76
22/06/2024,312,F2,94,23,1,HN,6.11,5,104.44
09/06/2024,429,F2,246,59,2,HN,6.71,3,32.03
26/06/2024,856,F3,187,100,2,HN,2.13,2,126.42
08/06/2024,186,F2,220,95,1,HE,2.44,4,17.78
07/06/2024,224,F3,126,85,6,HE,6.69,4,106.54
20/06/2024,98,F3,244,78,4,HE,7.29,2,36.71
01/06/2024,927,M1,168,99,2,HN,1.05,3,136.41
17/06/2024,531,F3,131,100,2,HE,2.07,4,64.33
07/06/2024,798,M1,23,90,6,HN,6.26,4,54.0
07/06/2024,791,F3,78,43,2,HE,7.98,3,54.05
09/06/2024,729,F3,180,19,5,HE,6.76,5,15.76
28/06/2024,480,F3,231,25,5,HE,3.23,4,42.19
08/06/2024,793,F2,52,73,6,HN,5.23,3,105.45
15/06/2024,197,F2,145,63,1,HN,1.26,4,63.17
16/06/2024,392,F3,6,77,7,HN,2.19,1,77.76
03/06/2024,530,M1,152,2,2,HE,5.93,2,87.18
12/06/2024,416,F3,160,24,7,HN,5.48,1,41.83
11/06/2024,68,F3,176,79,6,HN,6.86,4,27.82
02/06/2024,826,M1,248,21,1,HE,3.47,3,118.85
09/06/2024,863,M1,89,33,5,HE,2.53,3,137.55
15/06/2024,120,F3,206,99,5,HN,6.02,2,76.52
12/06/2024,839,M1,110,79,2,HE,7.06,4,17.72
17/06/2024,197,F2,69,18,7,HN,6.67,1,27.52
03/06/2024,265,F2,137,54,7,HN,2.74,2,7.07
05/06/2024,64,M1,50,18,2,HN,6.59,4,69.38
21/06/2024,674,M1,39,23,5,HN,1.94,5,104.55
12/06/2024,309,F3,196,43,4,HN,7.96,4,11.59
22/06/2024,315,F3,26,31,4,HN,7.16,3,127.21
18/06/2024,689,F3,30,61,5,HE,1.91,2,55.49
28/06/2024,342,M1,100,65,2,HE,4.06,4,123.96
21/06/2024,851,M1,213,28,2,HE,2.52,2,112.57
25/06/2024,658,F2,115,20,4,HN,2.57,4,124.05
17/06/2024,637,F2,158,42,5,HN,6.12,5,124.83
24/06/2024,514,F3,243,74,2,HE,5.29,1,91.79
26/06/2024,911,M1,43,28,4,HN,4.6,4,116.5
04/06/2024,703,M1,179,88,5,HE,3.33,1,75.24
23/06/2024,916,F2,205,76,3,HE,3.65,5,81.83
16/06/2024,852,F2,64,90,1,HN,5.62,5,8.66
15/06/2024,396,F3,205,42,2,HE,6.15,3,19.73
02/06/2024,447,M1,225,41,5,HN,5.73,2,114.5
20/06/2024,10,F2,82,20,4,HN,1.52,1,9.79
11/06/2024,579,F2,30,11,3,HN,4.14,4,108.91
03/06/2024,149,F3,60,40,3,HE,4.3,1,72.83
14/06/2024,313,F2,247,87,3,HN,7.56,4,143.02
03/06/2024,666,F3,214,43,1,HN,1.18,2,134.52
25/06/2024,184,F2,194,94,6,HE,6.63,4,83.81
16/06/2024,2,F2,196,10,3,HN,3.54,4,50.42
16/06/2024,928,F3,20,51,2,HE,4.46,4,149.47
09/06/2024,479,F2,220,95,6,HE,4.85,3,35.38
07/06/2024,493,F2,227,97,6,HN,1.63,4,131.96
10/06/2024,254,F3,117,80,2,HE,7.09,4,44.0
01/06/2024,951,F3,88,10,1,HE,1.37,5,97.12
21/06/2024,332,F2,159,12,1,HN,3.77,3,53.55
04/06/2024,691,M1,143,67,6,HE,1.61,5,65.48
