data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
27/10/2023,112,M1,37,65,6,HE,2.01,4,112.21
15/10/2023,330,F2,131,1,7,HE,1.93,3,105.38
02/10/2023,848,M1,93,84,5,HN,1.98,4,42.97
08/10/2023,502,F3,211,70,6,HN,6.72,3,136.59
14/10/2023,746,M1,27,44,1,HE,4.63,3,46.19
25/10/2023,845,M1,230,94,6,HN,4.8,1,33.99
12/10/2023,574,F2,57,50,2,HE,5.99,5,74.79
05/10/2023,697,M1,70,19,7,HE,4.28,4,106.33
01/10/2023,174,F2,17,19,4,HE,4.12,2,102.47
14/10/2023,44,M1,11,28,4,HE,5.19,5,119.28
18/10/2023,433,M1,171,50,5,HE,7.51,4,19.11
19/10/2023,242,M1,150,94,7,HE,2.79,4,136.43
26/10/2023,874,F2,199,31,6,HE,7.28,5,84.58
25/10/2023,702,M1,100,90,2,HN,7.44,2,105.06
27/10/2023,722,F2,74,8,5,HE,6.23,2,37.67
13/10/2023,753,F3,202,5,4,HN,2.7,3,15.44
13/10/2023,542,F2,119,78,6,HN,4.82,3,31.1
21/10/2023,594,M1,200,6,1,HN,7.77,1,26.12
06/10/2023,368,F3,36,39,5,HE,5.33,3,27.5
26/10/2023,548,M1,203,78,4,HE,6.65,3,148.86
25/10/2023,633,F3,39,94,7,HN,6.91,3,82.3
04/10/2023,645,F2,97,59,3,HN,2.12,3,25.57
17/10/2023,309,F3,126,85,5,HN,6.05,2,6.37
20/10/2023,362,F2,77,85,4,HN,2.02,2,111.64
20/10/2023,129,M1,246,22,7,HE,2.37,1,136.04
06/10/2023,907,F2,151,10,7,HE,1.23,4,28.52
16/10/2023,594,F3,79,90,2,HE,4.23,3,113.72
05/10/2023,937,M1,14,37,2,HE,1.84,1,66.67
10/10/2023,902,F3,208,80,3,HN,3.95,3,54.43
01/10/2023,587,F2,168,77,6,HE,6.91,5,4.12
22/10/2023,255,M1,108,89,5,HE,6.41,1,32.56
11/10/2023,696,M1,154,12,7,HN,3.15,2,105.19
06/10/2023,276,M1,34,9,4,HN,6.55,2,90.86
02/10/2023,377,F2,118,6,2,HE,5.41,4,35.89
11/10/2023,108,M1,165,74,4,HN,6.58,3,139.51
28/10/2023,13,F3,30,51,6,HN,7.31,2,112.28
15/10/2023,276,F2,212,73,2,HE,4.56,3,16.12
18/10/2023,588,F2,120,91,1,HE,3.55,3,65.85
23/10/2023,78,F3,36,17,4,HE,2.27,5,73.76
02/10/2023,24,F2,49,71,1,HE,6.93,4,60.51
24/10/2023,107,F2,116,92,2,HN,7.09,5,39.85
20/10/2023,866,M1,188,97,5,HE,2.72,5,137.61
01/10/2023,196,F2,191,99,1,HN,3.28,5,38.01
08/10/2023,737,F3,62,72,1,HE,5.99,3,137.7
03/10/2023,197,M1,7,89,1,HE,1.29,3,101.79
25/10/2023,253,F2,130,94,2,HE,5.54,1,91.49
23/10/2023,334,M1,171,41,1,HE,5.08,2,112.36
05/10/2023,81,M1,116,25,4,HN,6.93,4,116.79
11/10/2023,797,F3,93,30,1,HN,1.47,2,27.67
24/10/2023,369,M1,76,38,5,HE,7.01,5,75.75
04/10/2023,540,F2,243,3,2,HE,3.17,2,110.36
23/10/2023,469,F2,203,32,6,HE,3.76,4,122.68
03/10/2023,227,M1,201,97,5,HN,4.88,4,41.61
06/10/2023,288,F2,206,77,6,HE,2.52,4,81.75
17/10/2023,571,F2,18,79,1,HN,3.07,1,36.07
27/10/2023,809,F3,180,1,6,HN,4.46,5,74.72
28/10/2023,298,F3,37,79,3,HE,3.76,5,99.64
07/10/2023,541,M1,234,12,3,HE,3.37,5,41.34
24/10/2023,628,M1,87,33,5,HE,1.89,2,1.36
25/10/2023,867,F2,63,12,5,HN,3.12,1,9.96
06/10/2023,617,F3,178,24,2,HN,6.76,4,108.29
22/10/2023,908,F3,201,48,5,HE,6.28,3,62.88
17/10/2023,398,F2,145,99,3,HE,7.08,3,123.91
10/10/2023,665,M1,54,69,3,HE,1.83,4,9.53
26/10/2023,905,M1,173,28,2,HN,3.21,2,102.29
24/10/2023,538,F3,148,13,2,HE,2.24,5,47.09
28/10/2023,75,F3,110,91,5,HE,4.94,4,100.99
22/10/2023,308,M1,201,76,7,HN,5.61,2,38.69
04/10/2023,536,M1,56,18,2,HN,2.44,3,31.74
26/10/2023,736,M1,127,94,7,HE,5.33,5,129.76
25/10/2023,184,M1,230,38,5,HE,4.93,5,133.98
09/10/2023,577,F3,58,30,5,HE,4.63,4,61.04
06/10/2023,423,M1,231,57,4,HN,3.68,5,63.97
13/10/2023,227,F3,16,9,6,HN,7.53,1,39.75
10/10/2023,507,F2,20,41,2,HE,4.41,2,38.78
18/10/2023,846,M1,102,29,5,HE,3.99,3,14.72
16/10/2023,849,F2,139,29,1,HE,3.39,4,75.26
07/10/2023,766,M1,243,41,2,HE,3.87,3,51.08
23/10/2023,483,F2,181,44,7,HN,2.33,1,113.89
11/10/2023,45,F2,68,58,1,HE,3.63,5,91.59
09/10/2023,468,M1,6,13,4,HN,3.06,1,107.31
04/10/2023,604,F2,203,94,4,HE,6.94,2,72.17
19/10/2023,368,M1,161,76,7,HE,7.37,2,49.59
17/10/2023,584,F3,171,16,1,HE,1.73,3,21.86
12/10/2023,547,F3,53,26,4,HE,3.22,3,101.9
11/10/2023,689,M1,151,63,4,HE,3.87,4,2.94
29/10/2023,906,F3,219,100,4,HE,5.01,5,30.77
06/10/2023,685,M1,138,57,1,HN,4.69,5,131.93
02/10/2023,879,F3,149,79,6,HE,7.84,5,42.2
06/10/2023,661,M1,49,36,7,HN,6.65,1,4.76
18/10/2023,501,F2,232,3,2,HN,1.08,4,41.17
17/10/2023,729,F3,225,80,7,HN,3.04,3,59.04
04/10/2023,173,F2,106,29,2,HE,7.39,5,136.19
24/10/2023,647,F2,109,66,4,HN,2.41,1,74.33
26/10/2023,930,M1,210,49,6,HE,6.05,3,38.48
14/10/2023,909,F3,73,10,4,HE,1.07,2,98.49
18/10/2023,857,F3,217,53,1,HE,5.29,2,66.28
28/10/2023,31,M1,54,63,3,HE,6.02,4,76.51
27/10/2023,727,M1,161,95,3,HN,6.37,2,11.85
13/10/2023,315,F2,51,76,7,HN,3.51,3,79.1
18/10/2023,657,F2,28,87,2,HE,5.86,3,36.38
16/10/2023,118,F2,109,74,3,HN,4.02,5,99.63
26/10/2023,380,F2,81,83,1,HN,3.15,2,68.13
21/10/2023,625,F3,180,59,2,HE,2.7,3,22.86
24/10/2023,470,F3,240,7,1,HN,6.21,2,19.26
03/10/2023,268,M1,199,57,4,HN,3.57,1,47.88
10/10/2023,935,F3,44,76,1,HN,7.39,3,142.87
20/10/2023,630,F3,118,23,2,HN,4.64,4,63.79
10/10/2023,471,M1,132,43,6,HE,4.63,4,11.65
27/10/2023,313,F2,240,44,3,HN,6.19,4,47.32
28/10/2023,425,F3,237,96,5,HE,2.28,4,65.95
22/10/2023,298,M1,36,45,2,HN,1.39,5,27.73
23/10/2023,403,M1,181,61,2,HE,6.54,4,142.45
28/10/2023,860,M1,128,12,4,HE,5.19,3,56.11
18/10/2023,66,F3,121,64,3,HE,7.63,3,86.78
26/10/2023,890,M1,231,98,2,HN,6.25,3,33.57
18/10/2023,824,F3,167,70,5,HE,6.38,1,110.09
11/10/2023,258,M1,88,33,3,HE,4.19,1,72.35
15/10/2023,184,F2,45,89,3,HE,1.63,5,11.78
13/10/2023,34,F2,169,61,5,HN,4.2,4,45.47
21/10/2023,141,F3,243,88,5,HE,7.87,2,86.72
26/10/2023,388,M1,172,6,3,HE,2.2,3,54.4
24/10/2023,819,F2,224,97,3,HE,5.58,2,73.22
11/10/2023,884,M1,158,1,2,HN,2.06,1,97.58
10/10/2023,662,F2,156,69,1,HN,1.82,3,128.28
17/10/2023,740,M1,128,71,3,HE,7.12,2,138.38
07/10/2023,625,F2,11,51,2,HE,7.99,4,104.99
04/10/2023,296,M1,146,89,4,HN,5.63,5,87.36
01/10/2023,372,F3,182,67,3,HE,7.55,2,86.02
08/10/2023,328,F2,249,5,4,HN,3.37,3,21.75
06/10/2023,85,F3,31,53,4,HN,3.19,5,13.36
21/10/2023,537,F3,205,85,6,HN,5.05,1,4.28
16/10/2023,428,M1,61,22,5,HE,2.71,4,89.16
09/10/2023,719,F3,63,20,7,HE,1.75,5,143.54
07/10/2023,131,M1,125,19,1,HE,2.89,1,44.26
06/10/2023,683,F3,8,89,6,HE,5.53,3,46.48
21/10/2023,589,F3,71,41,1,HN,3.85,5,117.27
04/10/2023,454,M1,81,82,1,HN,7.99,4,34.89
23/10/2023,839,M1,208,71,4,HN,2.63,3,91.28
19/10/2023,859,M1,239,12,1,HN,7.98,2,93.82
04/10/2023,306,F3,50,34,3,HN,1.31,5,44.11
20/10/2023,238,F3,32,94,2,HE,1.92,5,90.84
16/10/2023,450,F3,109,4,6,HE,5.34,5,9.88
18/10/2023,925,F2,183,100,2,HE,6.79,1,137.99
09/10/2023,231,F3,227,93,7,HN,1.39,4,27.31
27/10/2023,935,F3,86,24,3,HN,3.31,3,64.4
12/10/2023,678,M1,18,33,1,HN,6.72,1,130.89
19/10/2023,231,F2,225,13,2,HE,1.94,5,76.69
02/10/2023,579,M1,166,16,2,HN,1.4,3,7.6
18/10/2023,90,F2,93,37,6,HE,5.15,5,33.33
02/10/2023,85,F2,27,32,7,HN,3.32,4,92.28
04/10/2023,477,F2,119,69,1,HE,5.38,3,85.75
21/10/2023,506,F3,168,85,3,HN,3.85,2,91.41
21/10/2023,924,F2,189,88,4,HN,4.42,1,42.22
27/10/2023,313,F3,170,71,5,HN,4.63,5,41.45
19/10/2023,91,F2,102,66,2,HE,6.41,1,39.42
09/10/2023,463,F2,112,21,6,HN,3.24,3,87.28
17/10/2023,194,F3,210,18,6,HN,7.56,4,142.38
08/10/2023,743,M1,226,11,4,HN,3.4,1,37.6
18/10/2023,884,M1,142,68,7,HN,7.0,3,67.22
22/10/2023,867,M1,191,85,1,HE,6.28,2,120.6
05/10/2023,320,F2,195,35,6,HN,3.19,4,32.67
27/10/2023,529,F3,161,21,4,HE,7.22,5,59.46
22/10/2023,874,F3,203,60,3,HE,3.89,5,95.92
22/10/2023,486,M1,218,48,7,HE,6.06,5,137.4
09/10/2023,851,F3,210,21,1,HN,4.65,5,18.1
18/10/2023,516,M1,80,78,2,HN,4.05,5,66.27
05/10/2023,533,F3,243,27,1,HE,2.06,2,24.15
11/10/2023,853,M1,29,67,1,HE,1.84,2,114.44
13/10/2023,702,M1,110,18,6,HE,7.45,1,31.75
09/10/2023,353,F2,58,13,7,HN,3.41,2,130.39
04/10/2023,207,F3,144,11,2,HN,7.06,3,131.4
01/10/2023,693,F2,236,62,2,HE,4.24,3,51.68
28/10/2023,69,F2,122,62,2,HN,2.73,5,50.52
23/10/2023,546,F3,2,84,5,HN,6.16,3,134.72
07/10/2023,791,F2,151,5,2,HE,2.06,3,25.64
13/10/2023,48,F3,206,37,2,HE,7.03,3,109.33
19/10/2023,460,F3,46,15,4,HN,2.64,1,127.74
09/10/2023,196,M1,168,95,7,HE,1.82,2,87.54
21/10/2023,202,F2,180,84,7,HE,1.24,4,90.1
09/10/2023,192,F3,203,1,1,HE,7.85,5,59.96
26/10/2023,533,F3,177,95,6,HE,2.89,5,54.95
21/10/2023,334,F3,107,91,1,HN,2.04,5,93.87
26/10/2023,947,F3,212,99,5,HE,2.51,4,94.07
28/10/2023,168,F2,250,88,2,HN,7.5,2,29.31
29/10/2023,207,M1,177,35,3,HE,2.84,4,69.82
26/10/2023,926,F3,212,52,6,HN,2.27,5,77.14
18/10/2023,632,F3,214,79,7,HN,2.26,5,110.17
17/10/2023,509,F2,205,31,1,HE,2.53,5,100.26
14/10/2023,177,M1,6,93,6,HE,6.69,2,39.99
18/10/2023,444,M1,58,44,6,HN,7.19,3,41.28
18/10/2023,918,F3,27,45,6,HE,2.04,3,59.39
07/10/2023,624,F2,58,43,5,HN,7.34,4,95.06
04/10/2023,284,F3,6,8,6,HE,7.4,5,16.58
05/10/2023,235,F3,32,42,5,HN,2.81,3,62.06
14/10/2023,234,F3,236,32,6,HN,3.11,5,63.01
10/10/2023,621,F3,110,37,1,HN,5.61,1,46.66
27/10/2023,791,F3,211,64,7,HE,4.4,4,92.9
20/10/2023,652,F3,82,85,1,HE,4.73,2,55.01
25/10/2023,535,F2,27,47,1,HN,7.12,5,63.6
02/10/2023,917,F2,240,68,1,HE,2.51,5,142.6
24/10/2023,353,M1,199,76,3,HE,4.57,3,49.49
08/10/2023,711,F2,63,51,5,HN,3.26,2,99.42
02/10/2023,947,F3,240,94,4,HN,5.23,3,122.05
16/10/2023,23,F2,133,29,4,HE,1.64,4,63.74
26/10/2023,157,M1,49,41,7,HE,6.38,3,139.08
12/10/2023,209,F3,193,71,3,HN,1.75,4,40.18
18/10/2023,835,F2,166,64,5,HN,4.16,1,148.91
19/10/2023,309,F2,232,11,4,HE,1.35,3,107.3
09/10/2023,85,F3,246,15,1,HE,4.43,2,9.14
07/10/2023,868,F2,35,27,3,HE,6.45,1,23.87
06/10/2023,792,F3,130,97,2,HN,4.11,4,148.91
01/10/2023,865,F2,51,87,7,HN,3.09,5,24.61
10/10/2023,704,F2,164,74,7,HE,7.3,1,145.84
11/10/2023,172,F2,177,4,2,HE,6.75,3,14.75
22/10/2023,6,M1,140,90,2,HE,4.65,5,144.95
05/10/2023,539,M1,197,70,2,HE,5.57,1,143.14
16/10/2023,406,F2,135,98,5,HE,6.7,4,138.65
13/10/2023,111,F3,94,60,1,HN,4.59,2,84.61
15/10/2023,59,F3,26,65,1,HN,5.37,2,133.82
28/10/2023,926,F2,177,81,6,HE,3.46,2,114.4
19/10/2023,904,F2,224,1,3,HE,7.67,3,142.28
11/10/2023,939,F3,238,13,2,HN,4.32,4,53.59
23/10/2023,685,M1,191,50,4,HN,1.87,3,11.93
02/10/2023,461,M1,17,24,3,HN,6.05,4,127.34
26/10/2023,954,F2,97,87,4,HE,1.65,3,12.76
26/10/2023,761,F3,102,66,1,HN,6.09,1,86.58
24/10/2023,789,M1,168,76,6,HE,3.39,5,139.85
22/10/2023,705,F3,161,76,6,HN,2.8,1,36.06
02/10/2023,599,M1,75,81,7,HE,3.28,4,114.11
06/10/2023,511,F3,139,63,3,HN,5.81,2,100.24
25/10/2023,540,M1,126,36,7,HE,2.43,2,55.69
15/10/2023,214,F2,177,15,7,HN,2.77,5,29.2
12/10/2023,845,F2,159,95,4,HN,4.73,1,4.47
17/10/2023,897,F3,211,35,1,HE,3.98,4,148.08
22/10/2023,623,M1,73,99,1,HE,4.36,3,66.24
05/10/2023,343,M1,227,98,5,HN,7.1,2,73.02
02/10/2023,263,F2,119,3,5,HN,5.72,2,111.55
03/10/2023,253,F3,61,6,5,HE,3.05,1,65.93
01/10/2023,889,F3,149,38,7,HN,4.34,3,114.75
17/10/2023,11,F2,44,98,7,HN,4.62,4,148.07
27/10/2023,8,F2,59,27,1,HN,2.58,5,85.37
12/10/2023,265,M1,163,5,4,HN,3.58,2,78.52
08/10/2023,295,F3,138,13,1,HN,6.83,5,75.08
26/10/2023,878,F3,161,30,5,HN,6.42,5,10.82
06/10/2023,314,M1,95,85,3,HE,5.1,1,16.05
17/10/2023,204,M1,223,20,5,HN,4.19,3,1.6
25/10/2023,465,F2,108,24,3,HE,7.01,1,75.12
20/10/2023,183,M1,192,76,7,HN,7.37,1,32.04
22/10/2023,775,M1,101,26,5,HN,5.64,3,70.4
06/10/2023,235,F3,249,10,6,HE,3.09,3,3.49
25/10/2023,761,F2,63,83,5,HN,3.63,2,87.35
20/10/2023,938,F2,41,79,2,HN,5.47,4,44.05
15/10/2023,697,F3,195,56,4,HE,1.41,2,58.63
11/10/2023,364,F2,26,8,5,HE,7.59,2,13.85
13/10/2023,833,F3,191,79,2,HN,7.62,3,21.01
04/10/2023,581,M1,150,7,2,HE,6.65,4,90.4
16/10/2023,767,M1,169,13,4,HE,6.31,2,130.96
05/10/2023,323,F2,35,59,7,HN,1.27,4,123.88
14/10/2023,340,M1,140,68,2,HN,3.34,1,24.71
29/10/2023,230,F2,73,96,7,HE,2.33,1,77.9
20/10/2023,90,F3,45,13,4,HN,1.98,3,16.97
12/10/2023,473,F2,83,23,3,HN,3.97,5,64.43
20/10/2023,292,F2,26,62,7,HN,4.93,5,141.93
05/10/2023,128,F2,216,41,3,HN,7.46,3,116.04
27/10/2023,592,F3,231,60,7,HN,6.92,4,90.96
15/10/2023,483,M1,28,21,2,HN,3.94,3,88.12
01/10/2023,761,F2,234,80,5,HN,1.25,3,104.31
17/10/2023,490,M1,22,95,1,HN,4.57,3,46.01
21/10/2023,854,M1,137,57,7,HN,5.35,2,128.79
15/10/2023,267,F3,38,12,1,HN,2.44,1,121.85
19/10/2023,822,M1,153,26,6,HN,7.51,5,2.32
22/10/2023,20,M1,149,27,6,HE,2.15,5,100.8
22/10/2023,455,F3,187,51,1,HE,5.62,5,89.19
12/10/2023,185,F2,103,54,1,HN,6.48,3,17.84
15/10/2023,160,F3,111,29,1,HE,1.01,1,21.33
15/10/2023,70,M1,62,27,1,HN,7.01,4,131.35
02/10/2023,539,M1,203,96,6,HN,1.51,2,28.93
29/10/2023,81,F2,62,96,5,HE,4.49,2,112.83
29/10/2023,498,M1,174,91,2,HN,6.64,3,67.8
08/10/2023,423,M1,224,81,2,HE,2.51,5,94.79
22/10/2023,313,F3,121,60,2,HN,5.46,2,72.6
26/10/2023,835,M1,100,51,1,HN,6.21,5,136.32
29/10/2023,77,M1,230,64,7,HN,7.44,5,126.22
11/10/2023,804,F2,35,88,2,HN,1.6,1,100.42
03/10/2023,839,F2,7,54,1,HN,6.16,5,67.2
11/10/2023,734,M1,181,11,1,HE,2.23,5,85.75
10/10/2023,348,F2,232,27,1,HE,5.94,5,57.58
28/10/2023,882,F3,74,29,2,HN,6.6,3,110.86
21/10/2023,95,M1,230,17,3,HE,5.11,5,80.29
17/10/2023,768,F2,51,38,6,HN,6.14,3,45.11
15/10/2023,853,F2,36,89,4,HE,3.1,1,111.31
19/10/2023,128,M1,176,41,1,HN,6.29,2,130.58
15/10/2023,730,M1,113,45,5,HE,1.64,1,9.11
08/10/2023,364,M1,21,39,1,HE,2.77,1,22.89
21/10/2023,390,M1,185,89,6,HE,6.68,3,88.66
18/10/2023,397,F2,211,33,7,HE,3.94,2,129.0
27/10/2023,919,F2,120,29,7,HN,1.41,1,76.92
05/10/2023,627,F2,66,6,4,HE,6.55,2,143.88
22/10/2023,243,F2,226,76,1,HE,5.63,2,47.81
09/10/2023,475,F3,71,89,1,HE,1.84,1,30.29
01/10/2023,576,F3,235,80,4,HN,7.25,4,135.32
09/10/2023,191,F3,218,20,3,HE,5.21,2,80.83
12/10/2023,192,M1,36,38,4,HE,1.46,2,135.05
26/10/2023,400,F3,2,18,3,HN,7.18,4,101.66
26/10/2023,579,F3,240,29,6,HE,4.48,3,15.78
13/10/2023,7,M1,171,49,7,HN,6.21,2,30.88
26/10/2023,644,F2,230,87,1,HE,5.98,4,129.03
08/10/2023,576,F3,7,3,2,HN,2.78,4,86.34
20/10/2023,856,M1,65,54,2,HN,4.63,5,80.26
14/10/2023,617,F3,55,75,6,HE,7.5,3,25.64
04/10/2023,92,F2,58,63,5,HN,3.42,5,18.43
11/10/2023,309,F3,19,3,5,HE,3.28,4,112.15
18/10/2023,278,F2,133,79,3,HE,4.53,1,35.45
05/10/2023,301,F3,59,50,4,HN,2.9,4,148.7
04/10/2023,9,M1,166,20,2,HE,3.57,2,34.54
19/10/2023,83,M1,109,98,6,HE,3.19,3,99.93
16/10/2023,583,M1,129,99,6,HN,3.9,3,107.79
28/10/2023,437,M1,233,56,1,HN,5.39,2,107.65
12/10/2023,844,F3,152,71,3,HE,6.38,2,130.44
01/10/2023,941,F3,212,27,6,HN,4.24,1,114.29
23/10/2023,901,M1,5,24,3,HN,1.97,3,91.11
21/10/2023,482,F3,16,49,2,HE,7.83,2,19.98
02/10/2023,166,F2,43,40,6,HN,1.28,1,13.48
15/10/2023,644,F2,145,56,5,HE,4.6,4,67.85
14/10/2023,355,F3,119,53,1,HN,5.47,5,90.07
08/10/2023,919,F2,130,13,1,HE,6.42,5,68.92
21/10/2023,81,F2,121,16,5,HN,6.47,3,142.01
01/10/2023,595,F2,60,53,2,HN,6.79,1,86.78
23/10/2023,436,F2,53,88,1,HN,3.18,2,100.66
18/10/2023,792,F3,35,13,5,HE,7.3,4,24.49
25/10/2023,557,F3,93,22,2,HN,2.76,3,99.84
23/10/2023,86,F2,5,52,2,HE,2.98,5,33.09
26/10/2023,369,F2,16,2,5,HE,4.96,4,50.16
20/10/2023,126,F2,176,59,2,HE,7.85,5,118.27
08/10/2023,937,F2,243,94,2,HE,6.96,4,18.24
09/10/2023,750,M1,224,20,5,HE,7.47,3,7.23
17/10/2023,174,F2,120,9,6,HN,7.06,4,7.12
06/10/2023,666,M1,145,92,7,HE,6.96,4,31.64
02/10/2023,826,F3,23,81,4,HN,3.54,1,130.79
16/10/2023,279,F3,121,1,2,HE,2.29,3,73.67
09/10/2023,864,M1,187,98,6,HN,7.42,5,143.27
03/10/2023,425,M1,86,44,1,HE,2.93,1,95.35
16/10/2023,366,F3,70,44,3,HE,3.56,3,2.53
04/10/2023,610,F3,36,91,4,HN,6.51,4,25.14
25/10/2023,342,F3,173,48,6,HN,6.01,2,74.23
15/10/2023,185,F3,163,29,7,HE,1.33,4,100.14
16/10/2023,91,M1,121,43,6,HN,6.37,5,87.68
14/10/2023,683,M1,197,61,7,HN,1.25,3,109.75
05/10/2023,537,M1,72,19,1,HE,6.53,3,7.34
17/10/2023,457,F3,94,56,3,HE,3.73,2,110.02
28/10/2023,615,F2,123,68,2,HE,7.93,1,112.71
04/10/2023,784,F3,245,44,1,HN,5.87,2,13.78
15/10/2023,344,M1,114,33,5,HN,6.49,5,66.99
20/10/2023,178,F2,144,39,4,HN,2.15,1,121.1
26/10/2023,518,M1,126,65,7,HN,7.99,4,49.91
08/10/2023,713,F3,218,9,6,HE,7.89,1,99.08
12/10/2023,29,M1,231,89,4,HN,5.82,1,117.01
12/10/2023,129,M1,94,34,7,HN,2.87,3,17.79
14/10/2023,792,F2,206,77,2,HN,6.34,3,86.98
08/10/2023,691,M1,3,12,3,HN,6.59,3,9.32
11/10/2023,68,M1,194,87,4,HE,1.41,3,55.71
21/10/2023,67,M1,55,93,1,HE,1.46,4,53.43
10/10/2023,797,F3,75,10,7,HN,2.66,1,40.48
14/10/2023,455,M1,70,73,4,HE,5.67,2,17.68
07/10/2023,564,F2,69,54,2,HE,7.26,3,56.65
25/10/2023,60,M1,239,51,2,HE,6.43,3,44.56
25/10/2023,821,F2,111,10,1,HN,3.98,5,51.08
26/10/2023,641,F3,228,23,2,HE,3.62,4,104.4
04/10/2023,525,F2,234,4,7,HE,2.47,1,145.87
13/10/2023,68,F2,93,32,7,HE,6.24,4,108.53
12/10/2023,352,M1,175,39,2,HE,3.61,4,142.1
09/10/2023,604,F3,229,7,5,HN,3.7,2,96.48
04/10/2023,511,F2,133,12,1,HE,1.27,2,111.83
02/10/2023,747,F2,146,89,1,HE,6.37,4,54.72
10/10/2023,827,F3,35,49,2,HE,1.57,1,38.1
08/10/2023,389,F3,222,97,3,HN,5.87,5,87.71
08/10/2023,123,F3,186,3,2,HN,1.6,4,142.0
14/10/2023,816,F2,109,25,4,HE,7.06,5,136.77
22/10/2023,228,F2,22,52,1,HE,2.12,2,42.18
18/10/2023,354,M1,19,42,4,HN,7.02,4,15.42
04/10/2023,484,F3,22,98,7,HE,1.55,3,27.22
12/10/2023,236,M1,83,61,3,HN,4.44,4,79.07
17/10/2023,700,F2,89,45,4,HN,4.7,5,47.02
23/10/2023,953,F2,62,74,2,HE,2.56,1,120.53
03/10/2023,660,M1,6,14,5,HE,3.55,1,66.74
29/10/2023,133,F2,93,6,4,HN,5.7,3,65.96
11/10/2023,51,F2,199,52,5,HE,5.78,2,15.72
