data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
10/05/2023,480,M1,128,36,6,HE,4.96,4,39.15
25/05/2023,156,F3,47,71,2,HN,6.44,2,44.81
14/05/2023,579,F2,157,86,3,HN,6.59,2,53.07
09/05/2023,134,M1,130,64,7,HN,2.79,4,9.35
10/05/2023,899,F2,195,17,1,HN,7.44,2,87.73
21/05/2023,712,F3,206,52,5,HE,3.52,2,39.78
18/05/2023,160,M1,120,28,1,HE,7.06,2,125.96
03/05/2023,612,F3,123,11,1,HE,6.54,4,120.66
20/05/2023,335,M1,31,53,6,HE,1.73,5,52.0
05/05/2023,866,F2,117,25,2,HE,5.67,3,23.42
10/05/2023,545,F3,101,96,6,HE,3.29,2,114.64
05/05/2023,588,F2,177,13,1,HE,4.22,1,31.66
10/05/2023,149,F2,61,2,2,HN,2.84,4,23.44
07/05/2023,481,F2,44,27,3,HN,2.86,1,89.34
21/05/2023,635,M1,30,40,2,HN,2.02,5,16.81
24/05/2023,585,F2,210,14,1,HE,2.08,5,88.41
04/05/2023,445,M1,91,35,3,HE,1.11,5,91.21
18/05/2023,949,F2,86,64,4,HE,7.67,1,135.42
22/05/2023,949,F2,96,3,6,HN,2.86,1,31.8
01/05/2023,98,F3,117,91,3,HE,4.75,1,111.98
01/05/2023,753,F2,28,36,4,HN,7.83,5,89.02
09/05/2023,97,M1,184,38,5,HE,5.61,3,69.64
05/05/2023,805,F3,177,58,1,HE,7.33,1,82.67
19/05/2023,94,F2,203,20,4,HN,7.11,2,125.61
22/05/2023,844,M1,209,67,2,HN,2.78,4,31.0
27/05/2023,13,M1,213,64,7,HN,3.04,3,88.15
27/05/2023,245,F3,186,3,1,HN,5.83,3,107.22
13/05/2023,822,F2,80,77,1,HN,3.57,4,105.35
02/05/2023,700,F2,166,2,3,HE,6.88,5,68.91
07/05/2023,500,F2,77,1,1,HN,1.39,5,118.05
22/05/2023,886,F3,213,50,3,HN,6.46,2,8.29
21/05/2023,33,F3,5,34,3,HE,5.32,1,9.65
18/05/2023,80,F3,94,23,1,HN,5.99,1,17.8
11/05/2023,442,M1,103,65,7,HN,1.78,4,101.03
07/05/2023,749,F3,134,92,7,HN,5.42,3,143.63
04/05/2023,23,F2,228,79,2,HE,3.03,3,142.35
27/05/2023,784,F2,6,1,2,HE,6.21,4,86.71
10/05/2023,536,F2,231,50,4,HN,1.78,3,24.49
23/05/2023,526,F3,238,25,7,HE,1.95,5,90.74
17/05/2023,436,M1,151,14,1,HE,5.86,4,77.85
22/05/2023,515,F3,191,51,5,HE,1.11,4,116.75
24/05/2023,619,F3,159,17,5,HE,7.48,3,18.07
09/05/2023,331,F2,127,28,5,HN,4.05,4,74.79
23/05/2023,712,M1,245,87,5,HE,2.74,4,78.35
17/05/2023,940,F2,183,2,7,HE,3.01,5,35.34
17/05/2023,543,F3,108,73,7,HE,1.71,4,28.2
11/05/2023,291,F2,236,32,1,HE,7.95,1,14.83
19/05/2023,528,F2,243,98,5,HE,5.9,1,74.35
10/05/2023,465,F2,63,86,4,HE,6.26,2,29.18
07/05/2023,358,F3,221,70,4,HN,1.22,1,108.02
21/05/2023,244,F2,60,27,1,HE,7.11,1,8.49
12/05/2023,323,F3,12,76,3,HN,3.03,2,98.54
19/05/2023,663,F2,241,12,3,HE,4.09,4,122.32
01/05/2023,32,F3,204,92,7,HN,4.88,3,137.32
13/05/2023,766,F3,37,7,4,HE,1.32,2,17.18
07/05/2023,669,F2,36,96,5,HE,5.76,1,112.48
19/05/2023,555,F3,30,73,4,HN,6.66,1,29.75
18/05/2023,680,F3,46,11,5,HN,2.55,3,83.72
03/05/2023,410,F2,71,99,4,HE,5.08,2,1.33
25/05/2023,217,F3,190,43,2,HE,3.85,1,147.72
05/05/2023,643,F2,21,59,7,HN,2.11,3,85.37
17/05/2023,765,F3,176,31,3,HE,7.78,5,110.58
24/05/2023,903,F2,39,12,2,HE,3.2,4,13.36
13/05/2023,671,F3,215,89,2,HE,3.33,1,141.13
10/05/2023,116,M1,21,21,6,HE,1.72,4,112.13
06/05/2023,426,M1,186,61,1,HE,7.27,5,28.88
29/05/2023,227,F3,25,5,1,HE,1.92,4,31.41
17/05/2023,488,M1,199,35,7,HN,4.02,1,28.5
24/05/2023,583,F3,140,70,4,HE,3.46,2,16.64
24/05/2023,208,F3,206,53,7,HE,5.24,4,80.53
04/05/2023,460,M1,242,49,7,HN,3.21,5,112.33
10/05/2023,399,M1,159,64,4,HN,7.83,4,17.39
04/05/2023,562,F3,248,39,5,HE,7.91,2,105.24
10/05/2023,575,M1,10,42,5,HE,2.74,4,137.72
03/05/2023,657,F3,85,34,7,HE,3.54,1,57.59
11/05/2023,818,F2,10,8,3,HE,3.74,1,131.7
20/05/2023,642,F2,40,10,5,HN,2.18,3,50.94
10/05/2023,96,F3,3,11,1,HE,1.19,1,148.47
25/05/2023,769,F2,173,60,1,HE,7.38,4,7.67
05/05/2023,448,F2,246,51,2,HE,7.58,2,57.28
28/05/2023,730,M1,54,55,3,HE,7.5,3,26.77
29/05/2023,257,M1,162,95,5,HN,7.04,5,7.02
04/05/2023,812,F2,162,69,2,HE,6.94,1,21.16
28/05/2023,744,F2,237,90,5,HN,1.27,4,124.43
18/05/2023,808,F3,192,81,5,HE,5.13,1,56.64
11/05/2023,234,F2,194,8,6,HE,1.75,2,35.27
07/05/2023,439,M1,233,55,3,HE,7.54,5,19.04
15/05/2023,350,F2,128,100,4,HN,3.97,4,69.32
13/05/2023,409,F3,157,95,1,HN,7.1,1,114.09
07/05/2023,264,F3,107,65,6,HN,1.87,1,37.66
03/05/2023,800,F2,14,83,3,HN,5.51,3,57.95
15/05/2023,19,M1,26,54,7,HE,5.15,4,24.7
23/05/2023,52,F3,100,85,7,HE,3.46,5,36.31
29/05/2023,892,F2,67,37,1,HE,1.23,1,70.0
04/05/2023,372,F3,213,7,2,HN,3.19,5,124.35
27/05/2023,109,M1,144,41,6,HE,7.8,5,52.92
15/05/2023,367,F3,34,17,1,HE,3.29,2,66.8
26/05/2023,617,F3,126,36,1,HE,5.07,4,136.0
15/05/2023,118,M1,246,46,2,HN,5.53,4,135.23
21/05/2023,695,M1,134,93,7,HN,5.15,3,36.54
28/05/2023,870,F2,117,37,2,HE,6.77,1,34.43
22/05/2023,742,F2,161,21,3,HE,6.33,3,87.06
07/05/2023,271,F3,99,80,2,HN,4.27,3,146.24
04/05/2023,825,F3,38,100,5,HE,3.85,2,36.77
13/05/2023,775,F2,167,70,1,HN,1.95,5,55.31
10/05/2023,894,F2,82,60,5,HN,6.48,4,1.3
04/05/2023,602,F2,120,81,7,HN,2.18,3,82.73
26/05/2023,750,F3,19,30,5,HN,2.54,4,138.13
04/05/2023,939,M1,186,32,6,HN,4.36,4,130.22
15/05/2023,572,F3,234,87,3,HE,5.22,3,13.1
29/05/2023,30,F3,149,61,7,HN,3.09,4,148.98
05/05/2023,714,F3,244,82,2,HE,4.22,2,99.19
09/05/2023,803,F3,249,86,1,HN,4.07,3,119.86
05/05/2023,292,F3,203,7,7,HN,6.33,4,29.06
22/05/2023,426,M1,116,89,1,HN,1.89,4,67.32
24/05/2023,622,M1,120,25,4,HE,6.85,4,88.28
02/05/2023,368,M1,240,25,7,HE,3.78,5,69.25
14/05/2023,1,F2,250,53,6,HE,3.92,5,93.46
15/05/2023,287,F3,141,18,4,HE,1.66,2,143.95
17/05/2023,34,F3,164,22,4,HE,4.71,5,123.89
25/05/2023,826,F2,127,75,2,HE,1.71,3,100.03
20/05/2023,752,M1,190,73,6,HE,6.55,2,62.98
22/05/2023,479,F2,78,53,4,HN,3.68,5,10.9
11/05/2023,199,F3,219,49,7,HE,6.7,2,85.47
21/05/2023,593,F2,192,9,5,HN,7.76,3,141.5
19/05/2023,35,F2,6,84,7,HE,4.34,2,13.52
25/05/2023,341,M1,66,75,7,HN,4.79,2,51.71
12/05/2023,742,F2,219,69,2,HE,1.87,3,85.91
18/05/2023,246,F3,115,69,7,HN,2.79,5,112.83
28/05/2023,894,F3,30,32,6,HE,2.51,2,122.73
01/05/2023,481,F2,51,94,6,HE,2.31,3,87.59
17/05/2023,386,F2,40,68,3,HN,4.31,3,43.49
15/05/2023,37,M1,184,24,5,HN,7.71,2,57.59
04/05/2023,774,F3,9,9,7,HE,6.89,5,98.21
04/05/2023,835,F2,212,10,2,HN,1.97,1,147.03
09/05/2023,696,F2,246,49,5,HE,3.88,3,37.0
23/05/2023,394,M1,226,30,2,HN,1.9,3,107.03
26/05/2023,584,F3,145,67,7,HN,5.7,2,67.81
27/05/2023,9,F2,86,23,5,HN,6.06,5,71.23
10/05/2023,513,F2,134,28,6,HN,7.45,5,114.8
10/05/2023,193,M1,88,83,6,HN,7.03,4,68.79
09/05/2023,845,M1,161,65,1,HE,3.97,1,102.04
28/05/2023,700,F2,101,96,1,HE,2.7,2,95.29
14/05/2023,586,M1,100,19,5,HN,2.52,3,109.19
03/05/2023,507,M1,104,49,5,HE,6.02,5,105.98
20/05/2023,188,F3,14,23,3,HE,5.51,4,76.66
17/05/2023,722,M1,85,11,6,HE,6.17,2,12.88
10/05/2023,638,M1,49,21,5,HE,2.19,1,122.92
11/05/2023,720,F2,219,71,3,HE,1.34,4,49.27
21/05/2023,62,F2,106,90,2,HE,2.41,4,126.81
29/05/2023,18,F2,250,4,5,HN,3.35,3,95.08
03/05/2023,755,F3,88,40,4,HE,3.87,3,3.26
04/05/2023,629,F2,145,54,6,HN,3.9,1,138.42
07/05/2023,434,F2,231,26,5,HN,5.05,5,78.81
05/05/2023,185,F3,245,70,3,HE,5.68,5,13.66
09/05/2023,956,F3,163,81,4,HN,3.51,2,25.82
08/05/2023,697,M1,209,8,5,HE,2.5,1,125.65
01/05/2023,312,F3,39,90,1,HE,7.31,3,111.61
13/05/2023,25,F2,52,35,7,HN,3.74,1,33.44
03/05/2023,651,F2,43,63,6,HN,6.04,4,97.12
03/05/2023,103,F3,199,56,7,HE,3.3,4,57.58
21/05/2023,19,M1,63,98,1,HN,1.8,5,61.02
01/05/2023,610,F2,28,15,2,HN,6.16,3,68.14
16/05/2023,849,F3,159,58,4,HE,7.33,5,11.31
26/05/2023,124,F2,8,78,7,HE,3.3,3,137.37
26/05/2023,630,M1,153,53,2,HE,4.59,3,105.93
02/05/2023,748,M1,221,59,1,HE,7.59,5,132.73
27/05/2023,467,F2,244,76,5,HE,6.37,1,110.38
15/05/2023,949,F3,142,34,1,HN,1.9,1,57.6
25/05/2023,902,F2,149,27,6,HN,4.88,2,133.83
01/05/2023,487,F2,177,61,3,HN,6.23,1,99.9
13/05/2023,546,F3,31,98,7,HE,1.29,3,50.65
04/05/2023,758,F3,211,37,3,HN,6.38,2,27.99
10/05/2023,458,F3,132,37,4,HE,5.51,4,129.75
22/05/2023,477,F2,76,44,5,HN,7.12,3,147.64
08/05/2023,901,F2,85,81,4,HN,7.75,5,64.71
21/05/2023,918,F2,84,39,7,HE,2.48,5,86.21
07/05/2023,224,F2,72,39,2,HE,1.8,2,31.08
27/05/2023,301,F3,45,24,4,HE,1.28,1,148.86
26/05/2023,69,M1,9,61,1,HE,6.67,4,57.97
02/05/2023,57,M1,157,76,6,HE,1.79,3,76.72
13/05/2023,33,F2,138,70,6,HE,1.05,5,123.64
18/05/2023,666,F2,28,47,3,HN,6.18,3,60.25
22/05/2023,392,F2,23,54,7,HE,6.09,1,3.9
17/05/2023,414,F3,54,69,7,HE,2.05,4,141.06
03/05/2023,618,F3,138,11,4,HN,7.24,2,14.37
22/05/2023,75,F2,247,96,6,HN,6.31,3,62.78
22/05/2023,351,M1,27,96,1,HN,3.44,4,120.58
29/05/2023,790,F2,226,90,5,HE,6.3,1,88.58
01/05/2023,614,F2,58,78,3,HE,3.98,2,9.32
11/05/2023,34,F2,158,56,4,HN,2.11,1,46.04
23/05/2023,246,M1,209,60,1,HN,6.84,3,40.27
04/05/2023,618,F2,84,92,6,HE,6.16,2,125.08
10/05/2023,275,F2,96,42,1,HN,6.14,4,67.86
17/05/2023,312,F3,155,38,2,HE,7.96,1,106.27
18/05/2023,55,M1,182,77,7,HN,2.52,5,135.4
03/05/2023,597,M1,80,6,2,HE,2.35,3,116.26
10/05/2023,398,M1,128,25,5,HN,1.89,5,145.05
12/05/2023,79,F2,51,25,6,HN,4.6,3,41.93
02/05/2023,687,F2,146,36,6,HE,3.65,5,18.43
11/05/2023,641,M1,145,97,4,HN,5.68,4,25.31
20/05/2023,637,F3,25,6,4,HN,2.34,4,20.72
09/05/2023,551,F3,248,92,2,HN,3.66,3,105.12
11/05/2023,800,F2,109,26,3,HN,1.79,1,75.29
15/05/2023,222,F3,56,90,1,HN,6.58,5,56.9
07/05/2023,897,F2,13,8,7,HN,3.55,5,111.4
27/05/2023,297,F2,19,22,7,HN,1.51,1,18.94
06/05/2023,913,F3,64,6,6,HE,1.11,3,75.69
07/05/2023,573,M1,233,96,4,HN,2.16,1,8.91
01/05/2023,87,M1,143,66,3,HN,4.76,4,80.53
22/05/2023,63,F3,23,10,4,HE,2.74,1,28.79
03/05/2023,598,M1,108,98,7,HN,2.08,2,1.27
10/05/2023,281,F2,24,77,4,HN,2.97,4,26.17
04/05/2023,36,F3,181,14,6,HN,1.78,2,37.98
28/05/2023,803,F2,144,87,1,HE,3.76,3,76.36
12/05/2023,185,F2,69,3,2,HE,7.38,2,134.99
28/05/2023,783,F2,133,76,6,HN,1.53,2,89.96
15/05/2023,404,M1,80,32,5,HN,1.43,3,23.69
25/05/2023,882,F3,196,44,3,HN,2.02,1,118.98
23/05/2023,585,F2,197,80,7,HE,2.97,3,105.22
23/05/2023,502,F2,26,70,4,HN,4.18,3,93.39
23/05/2023,12,M1,164,82,5,HN,5.01,1,83.24
25/05/2023,221,F2,117,98,1,HE,1.28,1,32.95
19/05/2023,729,M1,82,100,4,HE,6.96,2,95.03
25/05/2023,929,M1,186,34,5,HN,5.35,2,113.14
08/05/2023,784,M1,47,99,6,HN,1.46,4,55.49
24/05/2023,697,F2,92,50,2,HN,2.79,4,135.63
27/05/2023,277,F2,23,80,6,HN,2.96,4,134.98
24/05/2023,161,F3,237,2,3,HN,5.53,3,87.06
29/05/2023,115,F3,239,71,3,HE,5.62,4,114.58
28/05/2023,756,F2,232,65,2,HE,1.0,5,117.45
08/05/2023,166,F2,221,35,1,HE,4.55,2,41.1
27/05/2023,154,M1,214,75,2,HE,5.29,4,140.95
09/05/2023,757,F2,169,88,4,HE,7.55,4,123.35
04/05/2023,330,M1,229,75,7,HN,2.39,1,18.78
20/05/2023,695,F2,68,60,6,HN,3.27,4,115.13
21/05/2023,623,F3,218,15,6,HN,2.46,3,24.35
27/05/2023,620,F2,65,33,4,HN,2.26,2,30.88
15/05/2023,294,F3,172,58,4,HE,2.46,4,25.81
02/05/2023,353,M1,224,87,4,HE,5.04,2,139.01
27/05/2023,297,M1,202,23,4,HE,5.71,5,111.48
05/05/2023,684,M1,145,33,2,HN,1.87,3,9.84
27/05/2023,875,F3,115,17,2,HN,1.17,3,38.58
02/05/2023,87,M1,77,24,4,HN,5.66,5,134.46
13/05/2023,707,M1,123,4,3,HE,1.39,2,80.56
19/05/2023,188,M1,236,61,7,HN,3.31,4,83.62
20/05/2023,511,M1,139,48,1,HN,3.99,4,132.57
20/05/2023,130,F3,233,43,4,HN,3.02,5,14.8
23/05/2023,239,F2,164,63,1,HN,2.98,3,83.44
12/05/2023,921,F2,36,89,6,HN,3.62,5,121.54
03/05/2023,295,M1,142,12,1,HE,7.79,1,112.19
05/05/2023,763,F2,81,23,3,HN,1.23,5,115.1
11/05/2023,564,F3,18,56,1,HE,6.29,5,93.88
14/05/2023,427,M1,193,33,7,HE,6.59,3,37.8
13/05/2023,843,F2,192,73,1,HN,5.24,2,80.73
19/05/2023,312,F3,29,8,6,HN,7.42,4,11.15
08/05/2023,444,M1,162,39,7,HE,6.85,5,26.38
24/05/2023,235,F2,122,6,7,HN,6.45,5,118.16
28/05/2023,858,M1,11,90,7,HE,3.44,1,148.59
09/05/2023,75,F3,68,4,6,HE,2.52,2,105.64
08/05/2023,25,F2,147,56,4,HE,6.79,4,19.54
07/05/2023,246,M1,27,29,2,HE,7.54,1,15.08
16/05/2023,490,F3,57,50,5,HN,5.01,5,139.32
02/05/2023,463,F3,139,75,3,HE,6.06,4,102.6
18/05/2023,433,M1,184,46,7,HE,2.31,5,22.86
11/05/2023,869,F2,76,35,6,HN,3.47,4,147.74
12/05/2023,82,M1,163,69,4,HE,3.41,4,50.58
17/05/2023,241,F2,213,48,5,HN,4.3,4,121.24
18/05/2023,823,F3,192,43,6,HN,6.63,4,112.5
22/05/2023,177,F2,197,31,6,HE,7.35,2,85.45
20/05/2023,220,F3,171,80,4,HN,4.8,3,21.92
09/05/2023,414,M1,226,2,7,HN,7.44,4,91.95
17/05/2023,373,M1,129,27,3,HE,3.76,5,59.46
12/05/2023,950,M1,243,55,1,HN,1.75,1,10.42
25/05/2023,458,M1,42,98,6,HN,2.59,2,95.36
07/05/2023,663,M1,30,73,3,HN,4.39,3,61.28
07/05/2023,372,M1,93,71,3,HE,2.4,4,93.75
26/05/2023,855,F2,37,29,5,HN,3.46,1,133.38
01/05/2023,831,F3,90,50,3,HE,2.86,5,68.11
10/05/2023,656,M1,232,83,7,HE,7.06,1,27.29
01/05/2023,649,F3,42,88,3,HE,5.79,5,31.69
14/05/2023,934,M1,239,50,5,HN,7.48,4,10.21
23/05/2023,642,F3,54,8,7,HN,5.07,4,132.19
26/05/2023,203,F2,42,27,7,HE,2.66,3,28.07
25/05/2023,24,F2,214,74,7,HE,7.31,3,102.08
03/05/2023,240,F3,75,88,3,HE,7.91,1,42.21
26/05/2023,261,M1,43,11,2,HN,7.87,2,126.36
16/05/2023,64,F2,15,91,1,HE,3.35,2,42.35
12/05/2023,527,F2,80,97,6,HN,1.66,3,77.87
17/05/2023,77,F2,196,29,2,HE,5.1,5,134.79
26/05/2023,136,F2,115,53,6,HN,3.46,3,33.82
13/05/2023,925,M1,236,75,6,HN,7.23,4,26.83
13/05/2023,25,F2,216,12,2,HN,1.12,5,107.45
02/05/2023,170,F3,68,16,1,HE,6.24,5,126.17
08/05/2023,375,F3,161,86,7,HN,6.19,5,98.47
21/05/2023,324,F2,23,43,5,HE,4.54,4,135.6
10/05/2023,101,F3,71,35,3,HN,3.98,4,30.42
25/05/2023,261,F3,148,10,7,HE,5.01,1,75.81
20/05/2023,696,F2,94,20,3,HE,2.23,2,53.61
19/05/2023,203,F3,92,8,3,HE,1.95,1,35.07
26/05/2023,446,F3,220,34,2,HN,5.06,5,117.76
03/05/2023,825,F2,25,8,1,HE,1.07,1,136.91
28/05/2023,683,F3,100,15,5,HE,7.15,3,82.59
13/05/2023,886,F3,34,71,6,HE,2.09,1,124.29
27/05/2023,886,F3,220,36,6,HN,6.03,5,118.29
09/05/2023,221,F3,233,38,1,HN,2.77,1,48.88
10/05/2023,957,F3,189,72,7,HE,3.65,5,104.82
24/05/2023,568,M1,190,24,2,HN,2.5,5,120.58
01/05/2023,94,M1,199,49,5,HE,3.07,1,3.33
29/05/2023,604,F3,144,45,7,HN,6.37,2,120.01
04/05/2023,492,F2,149,46,5,HN,2.84,4,67.66
19/05/2023,577,F2,93,49,7,HN,3.79,3,114.97
05/05/2023,209,F3,4,8,1,HE,6.06,2,128.62
06/05/2023,108,F3,113,96,3,HN,6.39,2,126.75
25/05/2023,743,F2,233,59,6,HE,1.87,2,9.81
24/05/2023,954,F3,75,11,5,HN,3.13,3,82.46
05/05/2023,275,F2,235,4,5,HE,1.89,2,6.47
08/05/2023,828,F2,105,33,5,HE,2.37,5,12.06
27/05/2023,416,F3,165,46,6,HE,7.94,2,47.01
24/05/2023,52,F3,83,63,2,HN,5.58,1,26.4
03/05/2023,818,F3,147,61,3,HN,2.04,4,89.76
09/05/2023,54,F2,50,96,6,HE,4.4,3,148.93
15/05/2023,528,F2,22,18,7,HN,6.53,3,40.47
21/05/2023,74,F2,195,75,2,HN,1.58,2,119.28
04/05/2023,97,F2,150,34,6,HN,7.15,5,47.8
23/05/2023,890,F2,117,23,2,HN,6.83,5,48.11
07/05/2023,901,M1,5,24,5,HE,3.61,3,80.96
06/05/2023,640,M1,57,63,4,HE,5.31,5,45.52
12/05/2023,218,F3,81,80,2,HE,3.1,2,2.45
02/05/2023,682,M1,136,85,2,HN,4.21,4,125.42
10/05/2023,689,F2,83,37,4,HN,4.08,1,46.68
16/05/2023,918,F2,25,37,2,HN,6.0,3,111.63
07/05/2023,901,M1,133,29,3,HE,6.24,4,47.69
28/05/2023,318,F2,134,8,2,HN,3.5,1,42.6
03/05/2023,160,M1,122,21,5,HE,2.95,5,23.54
11/05/2023,711,M1,200,89,5,HE,7.57,4,124.48
20/05/2023,576,F2,114,81,3,HN,6.06,4,44.32
08/05/2023,322,F3,233,89,2,HN,5.42,1,26.49
05/05/2023,712,F3,90,26,2,HN,7.98,5,43.64
22/05/2023,368,F3,3,77,1,HN,6.87,5,138.24
28/05/2023,682,F3,216,80,7,HE,4.11,5,85.92
10/05/2023,576,F2,178,45,3,HE,1.08,5,128.22
25/05/2023,59,F3,141,62,3,HN,1.05,2,62.1
27/05/2023,610,M1,249,100,2,HE,7.22,2,78.51
25/05/2023,209,F3,124,93,1,HE,5.2,2,120.83
20/05/2023,780,M1,18,19,5,HN,2.18,5,7.01
26/05/2023,857,F2,12,18,1,HN,6.22,3,28.86
06/05/2023,13,F2,43,12,7,HE,3.09,2,70.22
25/05/2023,680,M1,134,81,5,HE,4.17,4,127.5
06/05/2023,826,F2,210,65,1,HN,1.21,2,87.25
23/05/2023,383,F3,208,26,4,HE,3.64,1,82.21
08/05/2023,171,F3,106,60,5,HN,3.91,5,52.05
02/05/2023,170,M1,87,19,5,HN,4.08,4,39.33
14/05/2023,397,F2,73,70,4,HN,7.05,3,63.58
22/05/2023,470,F3,11,59,6,HN,4.68,5,129.22
22/05/2023,310,F3,43,18,4,HE,1.57,1,149.87
12/05/2023,41,F3,53,42,5,HN,1.93,2,102.31
09/05/2023,56,F3,192,47,3,HN,6.78,2,148.75
17/05/2023,434,M1,249,32,1,HE,7.14,2,117.76
27/05/2023,171,M1,237,54,2,HN,7.34,3,2.47
11/05/2023,645,F2,118,25,6,HE,7.58,3,133.1
01/05/2023,220,F3,147,40,6,HE,3.48,4,48.88
09/05/2023,13,M1,243,1,1,HN,4.9,2,70.82
01/05/2023,683,F2,236,90,3,HE,5.37,3,125.49
18/05/2023,196,F2,215,45,4,HE,3.64,1,126.37
26/05/2023,215,M1,115,2,4,HE,3.64,2,108.02
09/05/2023,701,F3,249,67,3,HE,5.23,2,97.16
11/05/2023,664,M1,127,64,7,HE,1.04,1,40.9
12/05/2023,179,F3,117,69,7,HE,2.92,4,87.21
14/05/2023,150,M1,206,79,3,HE,1.14,4,119.53
01/05/2023,565,M1,55,95,3,HN,6.11,2,52.86
01/05/2023,303,F3,216,95,6,HN,2.56,5,89.0
20/05/2023,80,M1,61,20,4,HN,6.85,4,84.22
02/05/2023,404,F2,161,74,3,HN,6.52,1,69.84
11/05/2023,168,F2,118,49,7,HE,5.99,4,83.72
12/05/2023,91,M1,78,49,6,HE,7.15,5,96.29
14/05/2023,312,M1,46,68,5,HN,1.73,5,142.6
07/05/2023,397,F2,71,21,5,HN,6.95,5,25.53
13/05/2023,268,F3,102,90,4,HE,4.66,5,87.34
19/05/2023,949,F3,104,24,3,HE,7.88,4,129.74
28/05/2023,808,F2,248,91,2,HE,5.54,2,128.46
29/05/2023,85,M1,101,15,3,HN,5.1,3,74.75
10/05/2023,310,F3,69,46,7,HE,1.55,5,121.77
11/05/2023,390,F3,70,70,6,HE,5.47,3,21.84
22/05/2023,146,M1,197,36,5,HE,6.69,2,147.76
22/05/2023,855,M1,248,3,2,HN,3.87,3,145.94
16/05/2023,407,M1,85,5,3,HN,5.29,2,68.05
11/05/2023,746,F3,4,72,5,HE,2.72,2,70.22
28/05/2023,353,M1,166,71,1,HE,7.54,5,9.23
22/05/2023,488,F2,237,20,1,HN,2.88,3,47.93
03/05/2023,657,M1,90,13,6,HE,1.99,2,64.69
