data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
25/03/2024,943,F3,218,34,2,HE,1.04,4,130.28
11/03/2024,327,F2,187,62,6,HN,2.57,2,39.24
25/03/2024,926,F2,192,4,6,HE,6.5,3,141.29
13/03/2024,77,F2,111,29,2,HE,6.1,2,30.37
15/03/2024,936,M1,224,65,1,HE,2.03,5,67.05
01/03/2024,653,M1,54,73,6,HN,4.03,1,104.86
25/03/2024,860,F3,177,78,5,HE,1.91,5,53.73
25/03/2024,88,F3,196,58,6,HN,3.89,4,81.89
02/03/2024,473,M1,205,100,3,HN,3.5,4,4.78
26/03/2024,282,M1,237,46,6,HE,3.25,1,28.76
28/03/2024,519,M1,240,23,2,HN,3.23,4,2.16
14/03/2024,948,F2,18,10,6,HE,4.19,4,139.12
17/03/2024,632,F3,194,84,6,HE,6.03,4,98.7
12/03/2024,113,F3,242,98,7,HN,5.45,1,57.95
18/03/2024,229,F2,112,5,1,HN,6.58,5,107.15
23/03/2024,939,F2,136,66,5,HE,1.21,4,141.32
07/03/2024,38,F2,2,53,3,HN,1.57,1,84.7
03/03/2024,204,M1,13,36,2,HE,1.22,1,141.62
25/03/2024,845,M1,106,74,7,HN,1.78,1,121.56
13/03/2024,563,F2,89,63,4,HN,4.93,2,117.06
08/03/2024,756,F3,88,23,4,HN,6.06,1,57.0
11/03/2024,616,F3,110,62,5,HN,7.65,2,57.89
11/03/2024,165,F3,123,35,4,HE,3.57,5,101.65
15/03/2024,443,F3,114,20,1,HE,1.37,5,86.4
06/03/2024,417,M1,24,63,2,HE,2.15,3,84.48
11/03/2024,770,F3,178,51,2,HE,2.8,2,129.8
26/03/2024,760,F3,191,76,5,HE,7.18,1,139.04
13/03/2024,130,F2,180,9,2,HN,5.08,5,18.13
12/03/2024,831,M1,97,87,4,HN,7.51,5,108.96
24/03/2024,903,M1,211,56,7,HN,4.95,2,131.37
02/03/2024,869,F2,156,19,4,HE,7.86,1,13.46
17/03/2024,323,F3,179,70,3,HN,2.88,1,33.07
28/03/2024,445,M1,123,61,1,HN,7.09,3,142.05
20/03/2024,601,F3,61,13,6,HN,4.19,4,30.27
05/03/2024,167,F2,161,72,6,HN,5.64,5,108.6
29/03/2024,738,F2,5,61,3,HE,2.65,2,4.68
22/03/2024,133,M1,74,7,4,HE,7.57,3,149.42
24/03/2024,498,F2,87,11,2,HN,2.01,4,16.4
01/03/2024,865,F2,179,17,5,HN,7.98,5,148.68
02/03/2024,875,F2,104,27,6,HN,4.03,5,15.95
10/03/2024,924,M1,26,25,4,HN,2.11,3,93.98
18/03/2024,355,M1,230,2,6,HE,3.05,4,59.59
09/03/2024,913,M1,22,95,6,HE,5.68,4,81.52
27/03/2024,824,F2,74,41,2,HN,2.07,1,25.47
20/03/2024,822,F3,246,65,4,HN,1.81,4,74.43
20/03/2024,766,F3,159,6,1,HE,5.13,3,5.57
18/03/2024,403,M1,45,66,3,HN,2.12,2,93.4
04/03/2024,724,M1,58,97,4,HE,5.72,4,83.2
08/03/2024,482,F2,127,73,4,HE,5.92,3,80.17
03/03/2024,92,F3,229,37,5,HN,7.8,4,69.59
21/03/2024,952,F2,191,52,7,HN,7.8,5,122.47
11/03/2024,889,M1,128,30,6,HE,1.44,4,2.98
10/03/2024,25,M1,208,77,5,HN,4.73,3,87.23
01/03/2024,953,F2,193,9,1,HE,2.77,1,126.65
16/03/2024,248,F3,163,55,3,HN,1.85,4,100.48
27/03/2024,478,F2,53,29,4,HN,3.01,2,80.82
08/03/2024,571,F2,218,65,3,HE,3.2,2,18.04
09/03/2024,203,F3,85,79,7,HE,5.12,1,116.18
05/03/2024,206,M1,83,77,4,HE,7.9,2,53.5
04/03/2024,665,F3,171,100,1,HE,6.34,4,82.23
23/03/2024,354,F3,116,74,4,HN,1.52,1,87.13
08/03/2024,499,F2,52,30,4,HE,4.91,5,137.09
22/03/2024,317,F2,246,97,4,HE,4.43,1,126.78
21/03/2024,387,M1,47,51,4,HN,2.52,5,112.0
27/03/2024,738,F3,35,12,4,HN,3.56,4,69.79
01/03/2024,278,F2,91,66,2,HN,5.24,2,3.08
28/03/2024,218,F2,68,61,4,HN,7.21,5,21.78
26/03/2024,886,F2,132,18,6,HE,5.24,2,56.57
01/03/2024,227,F3,233,14,5,HE,5.57,1,9.27
11/03/2024,589,M1,80,13,7,HE,1.86,5,4.26
26/03/2024,909,M1,247,52,6,HN,2.89,2,50.75
09/03/2024,242,F2,190,35,5,HE,3.67,5,87.62
15/03/2024,175,M1,31,21,6,HE,1.43,2,10.85
18/03/2024,78,F2,161,16,6,HN,2.81,2,47.07
03/03/2024,793,F2,177,46,1,HN,6.94,3,60.14
26/03/2024,791,F2,67,4,3,HE,2.43,1,20.0
19/03/2024,499,F2,172,39,6,HE,4.77,4,102.41
24/03/2024,900,M1,220,91,4,HE,7.37,1,107.38
07/03/2024,773,F3,63,82,6,HN,7.14,4,135.32
09/03/2024,530,M1,210,49,1,HE,5.65,1,113.52
02/03/2024,941,F2,221,12,3,HE,3.35,5,64.96
09/03/2024,132,F3,90,93,5,HE,3.18,1,88.16
10/03/2024,447,F3,239,18,6,HE,7.43,4,118.7
07/03/2024,443,F2,136,81,7,HN,4.46,4,13.67
04/03/2024,724,M1,201,68,6,HN,2.04,4,8.64
18/03/2024,284,F3,123,58,2,HN,3.27,3,37.17
29/03/2024,736,F3,198,91,6,HN,6.36,1,93.04
02/03/2024,383,F2,75,61,5,HN,6.88,5,13.01
20/03/2024,360,F3,249,88,3,HE,7.44,2,135.57
18/03/2024,646,F3,10,19,3,HN,6.11,4,43.36
01/03/2024,780,F2,62,85,7,HN,1.68,2,113.88
07/03/2024,407,F3,65,3,7,HE,3.89,1,48.81
02/03/2024,688,F2,38,20,7,HE,5.8,1,13.83
20/03/2024,283,F2,62,39,5,HN,1.55,5,25.96
26/03/2024,294,M1,65,70,3,HE,1.88,2,107.59
19/03/2024,367,F2,201,91,6,HN,7.62,1,57.24
23/03/2024,655,F2,161,42,4,HE,2.46,2,5.26
17/03/2024,844,F3,75,29,1,HE,2.37,4,17.11
06/03/2024,566,M1,83,9,7,HN,6.97,5,41.64
25/03/2024,317,M1,169,84,6,HE,7.27,3,88.38
27/03/2024,946,F2,128,82,6,HN,1.76,3,47.21
18/03/2024,840,F2,206,98,7,HE,4.08,4,121.44
10/03/2024,519,F2,17,79,5,HN,7.56,3,42.44
06/03/2024,104,M1,208,68,2,HE,5.4,1,111.08
06/03/2024,370,M1,152,67,7,HN,7.7,4,74.06
15/03/2024,493,F3,27,62,2,HN,2.22,5,36.09
14/03/2024,901,M1,164,100,6,HE,6.94,3,149.65
01/03/2024,322,F3,110,25,1,HE,1.1,1,83.05
29/03/2024,765,M1,152,42,3,HE,5.49,1,61.83
12/03/2024,350,F3,71,92,2,HE,6.54,5,99.94
13/03/2024,628,F2,238,9,4,HE,4.1,1,87.36
20/03/2024,489,F2,176,26,2,HN,7.26,2,28.59
22/03/2024,544,F3,145,39,7,HN,2.23,5,63.99
07/03/2024,131,M1,24,76,4,HE,3.12,1,135.39
27/03/2024,384,F2,220,14,5,HE,5.51,3,140.07
03/03/2024,156,M1,232,16,7,HE,3.13,1,85.94
24/03/2024,737,M1,11,58,4,HN,6.52,4,45.74
07/03/2024,945,F3,167,68,3,HE,3.43,1,39.39
10/03/2024,493,F2,145,44,6,HN,2.64,1,97.28
21/03/2024,713,M1,201,50,5,HN,7.32,3,9.89
06/03/2024,858,F2,132,87,5,HN,3.73,3,43.77
01/03/2024,869,M1,190,99,2,HN,4.06,2,13.05
21/03/2024,823,F2,196,76,5,HN,3.47,2,105.62
27/03/2024,463,F2,89,43,5,HE,5.03,3,63.86
09/03/2024,661,F2,186,100,4,HE,7.18,2,89.53
24/03/2024,113,M1,230,1,1,HE,1.89,3,54.67
06/03/2024,599,M1,88,15,3,HE,5.65,5,76.12
19/03/2024,332,F3,82,54,7,HN,3.21,2,59.38
17/03/2024,9,F2,227,28,4,HE,4.45,1,146.61
13/03/2024,659,M1,93,9,1,HE,4.57,5,72.03
09/03/2024,285,F2,233,62,6,HE,2.04,3,14.72
17/03/2024,200,F2,107,40,3,HE,3.39,1,86.16
03/03/2024,928,F3,211,91,7,HN,1.5,1,25.11
07/03/2024,795,F3,106,58,1,HN,1.06,3,59.63
03/03/2024,476,F3,206,85,7,HE,5.03,3,139.56
25/03/2024,493,F3,108,20,2,HN,6.48,5,84.48
16/03/2024,289,F2,32,7,6,HE,5.0,5,106.8
13/03/2024,540,F3,73,14,6,HE,5.2,5,128.53
11/03/2024,794,F2,58,42,6,HE,7.86,5,131.24
23/03/2024,162,F2,57,4,6,HE,1.14,2,87.24
16/03/2024,745,F2,201,57,6,HE,2.67,1,93.45
29/03/2024,932,M1,49,23,5,HN,3.38,1,41.0
21/03/2024,724,M1,222,38,7,HE,7.49,1,149.99
08/03/2024,833,F2,156,53,5,HN,6.42,4,135.72
02/03/2024,475,F3,192,2,5,HN,4.53,3,42.96
14/03/2024,20,F3,205,12,5,HE,4.34,3,143.46
18/03/2024,176,M1,158,5,6,HE,4.29,5,141.56
16/03/2024,894,F3,196,10,6,HE,1.17,5,23.33
08/03/2024,815,F3,77,93,2,HE,1.9,1,93.85
13/03/2024,717,F2,64,32,5,HN,7.95,4,47.99
25/03/2024,509,F2,213,54,7,HE,2.96,3,16.38
14/03/2024,192,M1,199,15,2,HE,1.92,3,31.07
22/03/2024,632,M1,133,59,7,HE,1.5,4,138.7
04/03/2024,908,M1,37,49,7,HN,4.96,5,133.33
12/03/2024,647,F2,175,18,6,HE,6.92,1,80.43
11/03/2024,473,F2,14,88,3,HE,5.94,3,87.16
08/03/2024,39,M1,17,61,4,HN,5.68,2,73.17
01/03/2024,411,F2,56,15,5,HE,6.62,5,97.79
02/03/2024,266,F2,192,57,4,HN,6.05,1,144.03
28/03/2024,937,M1,114,34,7,HE,3.87,1,84.5
20/03/2024,559,F2,22,47,6,HE,4.32,4,125.32
24/03/2024,47,F2,1,74,1,HE,3.95,1,56.93
01/03/2024,577,M1,201,68,1,HE,5.75,4,57.74
05/03/2024,926,F2,236,10,4,HN,6.42,1,141.34
25/03/2024,631,F3,94,80,4,HE,4.57,4,59.1
12/03/2024,426,F2,221,59,2,HN,6.5,2,12.47
11/03/2024,121,M1,214,64,7,HE,7.74,3,81.39
10/03/2024,310,M1,29,23,1,HE,3.69,5,61.03
08/03/2024,210,F2,114,28,1,HN,7.27,2,16.8
03/03/2024,838,M1,14,76,7,HE,4.4,2,108.12
28/03/2024,198,F2,2,48,5,HN,1.16,4,144.03
16/03/2024,841,M1,124,35,2,HE,7.78,2,122.16
25/03/2024,764,F3,115,75,2,HN,3.6,2,141.01
18/03/2024,867,F2,194,13,2,HN,7.89,3,80.61
04/03/2024,179,M1,101,98,5,HE,5.59,4,13.11
04/03/2024,958,F3,170,41,2,HE,6.27,4,51.18
14/03/2024,39,F3,223,43,2,HN,7.53,2,37.0
03/03/2024,857,M1,186,8,7,HN,7.33,1,114.68
26/03/2024,739,F2,167,16,5,HE,5.78,4,60.63
05/03/2024,181,F3,109,96,6,HN,6.32,2,145.36
10/03/2024,586,F2,98,95,3,HN,4.72,3,43.28
04/03/2024,620,M1,180,33,7,HE,4.42,3,147.56
22/03/2024,879,M1,51,81,1,HN,6.01,5,42.96
23/03/2024,848,M1,144,69,6,HN,1.97,2,69.95
09/03/2024,675,M1,234,78,6,HN,6.36,5,3.05
01/03/2024,804,M1,137,80,7,HE,7.61,4,51.58
12/03/2024,786,F2,185,80,5,HE,3.45,2,89.94
09/03/2024,877,F2,198,91,2,HN,7.65,3,71.62
07/03/2024,119,F2,17,89,3,HE,4.12,2,71.39
21/03/2024,478,F2,245,10,1,HE,4.5,2,91.75
13/03/2024,499,F3,200,43,4,HE,4.13,5,97.87
14/03/2024,264,F3,105,13,6,HE,7.97,1,41.18
29/03/2024,181,M1,26,44,1,HN,6.82,3,95.65
13/03/2024,758,F3,48,66,3,HN,4.97,5,148.83
23/03/2024,735,F2,218,12,4,HE,1.84,3,140.85
22/03/2024,886,F2,48,34,6,HN,7.19,2,96.49
29/03/2024,272,M1,99,37,2,HN,6.09,5,46.15
17/03/2024,675,F2,17,58,4,HN,7.02,2,86.04
09/03/2024,146,F3,114,29,5,HE,4.91,2,87.01
17/03/2024,492,F2,24,69,4,HE,6.23,3,144.34
26/03/2024,731,F2,197,70,1,HE,4.4,5,20.86
11/03/2024,151,F2,119,52,6,HE,5.14,5,61.67
15/03/2024,525,M1,106,72,5,HE,1.59,3,13.26
28/03/2024,292,M1,218,53,7,HE,3.28,2,123.49
18/03/2024,612,F2,42,40,2,HN,2.55,5,122.78
25/03/2024,163,F2,28,16,3,HN,1.8,5,82.65
29/03/2024,391,M1,197,85,5,HE,5.29,2,55.32
23/03/2024,686,F2,187,98,3,HE,3.17,4,104.46
18/03/2024,39,F2,206,7,1,HN,6.28,3,102.27
09/03/2024,740,F3,34,16,2,HE,3.67,4,26.53
15/03/2024,547,F2,14,29,6,HN,3.21,5,21.59
17/03/2024,694,F3,217,52,1,HE,1.45,1,132.69
25/03/2024,688,M1,86,60,3,HE,3.17,3,74.29
03/03/2024,776,M1,46,21,7,HE,2.82,5,29.29
24/03/2024,227,F3,192,30,4,HN,4.89,1,117.69
20/03/2024,621,M1,62,29,1,HN,5.41,1,2.38
01/03/2024,393,M1,167,30,6,HE,4.8,3,105.13
18/03/2024,821,F2,220,92,3,HE,4.46,3,47.76
01/03/2024,334,F3,220,74,5,HN,2.53,3,3.46
27/03/2024,67,F2,42,33,1,HE,5.09,1,87.07
20/03/2024,900,F2,151,30,4,HN,4.51,4,43.03
23/03/2024,550,F3,115,82,3,HE,1.25,4,25.63
12/03/2024,842,F3,167,1,7,HE,4.86,2,132.73
06/03/2024,498,F2,180,94,6,HN,4.26,2,102.07
27/03/2024,155,M1,77,60,5,HN,1.44,3,129.94
29/03/2024,308,M1,77,54,5,HN,1.14,2,133.13
14/03/2024,208,M1,208,93,7,HN,2.33,2,46.37
27/03/2024,433,M1,236,93,6,HN,7.14,2,4.07
13/03/2024,147,M1,35,70,3,HE,3.72,3,126.32
22/03/2024,651,F2,95,21,6,HE,4.8,2,123.71
12/03/2024,19,M1,21,13,7,HN,1.99,5,59.15
01/03/2024,353,F3,65,43,2,HN,6.93,3,98.44
10/03/2024,67,M1,192,40,7,HE,6.99,2,55.45
10/03/2024,399,F2,203,26,7,HE,1.04,5,73.53
15/03/2024,267,F2,241,58,2,HE,1.51,3,54.21
10/03/2024,750,F3,43,16,7,HE,3.98,2,1.77
16/03/2024,249,F2,191,97,4,HE,6.25,4,114.9
03/03/2024,56,F2,19,44,3,HE,1.01,3,121.57
01/03/2024,420,F3,237,4,7,HN,4.34,3,65.61
16/03/2024,389,F2,174,25,1,HE,1.95,5,130.51
22/03/2024,55,M1,22,71,6,HN,6.76,5,71.76
10/03/2024,814,F2,195,60,2,HE,2.2,1,18.7
23/03/2024,215,F2,83,86,2,HE,7.41,2,45.16
20/03/2024,321,F3,52,90,6,HN,1.33,2,103.48
07/03/2024,211,F3,13,19,6,HE,4.0,4,70.48
23/03/2024,487,F2,242,94,5,HE,7.41,5,124.97
27/03/2024,344,F2,7,53,2,HE,4.78,3,19.51
29/03/2024,310,M1,179,4,4,HN,4.33,1,80.05
25/03/2024,122,F3,82,99,5,HE,5.02,4,5.72
28/03/2024,947,F2,78,20,3,HN,4.27,4,114.98
12/03/2024,81,F2,210,66,4,HN,2.27,1,144.3
14/03/2024,41,F3,233,84,6,HN,6.33,3,18.28
15/03/2024,187,F3,80,50,7,HN,4.93,2,111.71
15/03/2024,287,F2,73,62,7,HN,1.51,4,107.35
18/03/2024,802,F3,105,36,1,HE,3.17,1,128.26
06/03/2024,68,F3,224,30,6,HE,7.35,1,81.0
01/03/2024,442,M1,177,57,6,HN,7.14,5,56.37
19/03/2024,772,M1,50,51,6,HE,6.96,5,146.34
19/03/2024,29,F2,13,57,4,HE,1.76,2,66.65
26/03/2024,102,F3,101,9,5,HE,7.07,4,66.46
23/03/2024,741,F3,222,85,6,HE,1.7,1,135.17
27/03/2024,401,F2,34,16,1,HE,2.04,5,108.86
14/03/2024,112,F3,120,69,1,HE,3.16,4,88.5
10/03/2024,689,F3,17,48,3,HN,3.33,2,54.92
09/03/2024,730,F2,177,87,5,HN,5.73,4,55.97
22/03/2024,6,M1,156,69,5,HE,7.31,2,33.44
06/03/2024,898,F2,141,19,5,HN,4.95,4,15.23
25/03/2024,897,F2,150,52,6,HN,7.82,5,79.15
13/03/2024,493,F2,70,89,6,HN,5.47,1,11.24
28/03/2024,795,F2,141,18,5,HN,4.08,5,62.34
25/03/2024,881,M1,166,98,4,HE,7.95,1,92.76
01/03/2024,173,M1,216,5,5,HN,5.01,4,137.96
12/03/2024,511,F2,248,88,1,HN,7.15,4,82.21
23/03/2024,145,M1,195,36,3,HE,4.2,2,46.59
13/03/2024,505,M1,25,63,5,HE,6.65,3,106.14
03/03/2024,905,M1,157,41,4,HE,4.34,5,146.77
22/03/2024,766,F3,153,24,5,HN,3.27,1,120.47
15/03/2024,528,M1,76,78,4,HE,3.59,3,107.83
03/03/2024,408,F3,225,24,1,HN,3.59,1,17.13
11/03/2024,641,F3,202,3,1,HN,5.99,5,103.17
01/03/2024,504,F2,78,80,2,HN,6.95,5,28.69
27/03/2024,33,F3,9,22,6,HE,2.98,3,15.02
02/03/2024,13,F2,189,61,1,HN,6.5,3,88.27
06/03/2024,854,F2,214,58,1,HE,2.79,3,17.28
16/03/2024,380,F3,10,65,5,HE,2.42,1,21.09
26/03/2024,729,M1,108,59,6,HE,6.33,2,69.85
06/03/2024,385,M1,69,50,4,HN,5.41,1,130.3
29/03/2024,845,F3,126,75,2,HE,7.24,3,63.79
21/03/2024,914,F3,28,89,1,HN,7.69,2,133.0
10/03/2024,354,F2,145,47,7,HN,6.15,4,141.55
20/03/2024,816,F2,112,84,2,HE,5.49,5,23.69
18/03/2024,791,M1,16,31,3,HE,2.88,5,129.25
25/03/2024,16,M1,218,76,1,HN,6.66,3,111.14
19/03/2024,197,F3,209,11,7,HE,1.31,4,135.7
22/03/2024,658,M1,77,30,7,HN,4.85,2,48.06
06/03/2024,258,M1,203,10,5,HE,1.26,4,131.22
25/03/2024,55,F2,236,70,2,HN,3.12,3,135.81
26/03/2024,285,F3,92,69,2,HE,4.06,5,127.65
06/03/2024,870,F2,125,50,4,HE,4.92,2,125.32
05/03/2024,156,F2,229,12,4,HE,1.94,4,63.23
25/03/2024,358,M1,63,79,7,HN,6.46,1,85.44
02/03/2024,27,M1,246,19,1,HE,2.43,5,15.8
17/03/2024,836,F3,178,13,2,HN,4.5,4,40.15
25/03/2024,559,F2,165,95,5,HE,3.95,1,79.43
11/03/2024,313,M1,202,66,2,HN,7.62,2,61.56
12/03/2024,758,F2,44,34,1,HN,3.57,3,24.65
19/03/2024,61,F2,132,93,2,HN,6.45,3,77.32
13/03/2024,895,M1,160,7,1,HN,5.12,5,61.59
11/03/2024,847,F2,148,26,6,HN,2.47,1,64.75
06/03/2024,169,F2,105,33,3,HE,1.24,4,134.44
01/03/2024,310,M1,199,30,3,HE,1.88,1,104.33
13/03/2024,32,F2,175,86,4,HN,4.68,1,149.45
05/03/2024,448,F3,194,65,6,HE,5.38,1,62.88
18/03/2024,820,M1,228,53,4,HN,4.75,3,145.13
15/03/2024,711,F3,111,71,6,HN,5.39,3,18.06
06/03/2024,699,F3,196,11,4,HE,5.15,1,14.15
22/03/2024,488,F3,231,68,1,HN,6.21,5,70.65
09/03/2024,578,M1,173,41,2,HN,3.82,2,31.36
16/03/2024,48,F3,62,60,4,HN,7.13,4,96.06
02/03/2024,732,F3,28,3,3,HN,2.59,2,58.68
03/03/2024,402,F3,48,46,7,HN,7.57,3,71.5
24/03/2024,575,F2,67,28,6,HE,7.18,3,108.47
19/03/2024,691,M1,196,33,4,HE,3.12,1,61.89
07/03/2024,180,F3,147,72,3,HE,6.7,1,38.01
10/03/2024,703,F2,250,57,3,HE,5.71,2,21.81
02/03/2024,713,F3,16,66,5,HE,5.45,2,21.16
08/03/2024,78,M1,102,36,2,HE,2.74,3,118.17
22/03/2024,14,F3,112,35,1,HE,3.65,1,136.9
25/03/2024,124,F3,54,40,4,HN,4.6,4,79.48
24/03/2024,811,F2,177,48,2,HE,7.03,5,48.75
23/03/2024,336,F3,177,38,1,HE,6.06,5,143.14
07/03/2024,818,F2,114,10,3,HN,6.48,1,10.31
25/03/2024,549,F3,201,31,2,HN,7.87,3,56.08
13/03/2024,364,F2,239,7,6,HE,5.8,2,64.98
03/03/2024,117,M1,212,68,2,HE,7.99,1,88.29
18/03/2024,485,F2,199,70,7,HE,3.03,2,66.94
16/03/2024,610,F2,36,85,7,HE,1.32,2,113.86
24/03/2024,466,M1,147,33,2,HE,1.04,1,20.63
21/03/2024,457,M1,194,50,2,HE,3.05,2,72.15
05/03/2024,760,F3,71,31,1,HE,3.0,1,53.48
05/03/2024,519,F2,16,88,3,HN,6.95,1,53.64
27/03/2024,755,M1,75,25,5,HN,4.85,3,91.99
27/03/2024,486,F3,64,98,5,HN,6.87,3,115.42
09/03/2024,935,F3,45,11,5,HE,5.2,2,136.35
17/03/2024,644,M1,130,38,5,HN,2.96,5,41.84
12/03/2024,649,M1,77,70,7,HE,5.38,5,100.42
03/03/2024,228,F3,218,11,6,HN,4.15,5,74.44
12/03/2024,195,F3,172,28,1,HN,3.69,2,22.25
16/03/2024,777,F3,85,16,7,HE,3.88,4,98.88
27/03/2024,270,M1,100,19,4,HN,6.64,4,9.55
06/03/2024,563,F3,166,17,2,HN,4.91,1,57.11
16/03/2024,568,M1,5,97,2,HE,6.07,2,114.59
27/03/2024,90,F3,193,76,3,HN,7.44,5,78.66
13/03/2024,357,F3,45,53,3,HE,4.38,1,143.61
22/03/2024,648,M1,45,66,4,HE,2.0,2,17.16
24/03/2024,597,M1,12,56,7,HN,2.94,5,20.31
17/03/2024,293,F3,167,46,7,HN,2.17,2,105.36
17/03/2024,293,F2,233,75,4,HN,2.64,4,57.44
15/03/2024,486,F2,73,61,5,HE,3.15,3,77.05
20/03/2024,832,M1,133,77,6,HN,4.96,4,127.47
25/03/2024,494,M1,128,17,4,HE,3.97,4,85.22
25/03/2024,222,M1,228,63,7,HE,5.16,5,49.24
07/03/2024,574,F3,178,78,7,HE,6.61,5,141.63
27/03/2024,559,M1,198,49,3,HE,5.96,2,13.4
23/03/2024,255,F3,145,14,4,HE,2.16,4,113.88
26/03/2024,658,F3,244,74,1,HN,7.09,5,48.12
13/03/2024,210,F3,69,80,2,HE,4.88,1,64.9
07/03/2024,69,F3,171,81,1,HN,3.1,3,136.67
12/03/2024,293,M1,46,88,4,HE,4.48,4,4.1
11/03/2024,53,F3,12,11,7,HN,1.23,3,83.65
05/03/2024,322,M1,246,21,3,HE,7.42,1,10.88
02/03/2024,291,M1,206,38,5,HE,2.62,4,110.32
23/03/2024,544,F3,132,42,5,HE,7.91,4,147.9
15/03/2024,904,F2,174,48,2,HE,5.39,3,143.67
16/03/2024,894,F3,196,47,3,HN,1.62,3,76.38
29/03/2024,858,F3,31,10,5,HE,6.91,3,4.99
12/03/2024,928,F2,119,75,6,HE,5.78,2,64.54
17/03/2024,376,F2,195,18,4,HN,5.22,4,103.48
18/03/2024,536,F3,203,56,1,HE,1.1,1,128.69
06/03/2024,877,M1,237,72,3,HE,4.85,2,70.19
01/03/2024,73,F2,26,52,5,HN,2.45,2,125.6
01/03/2024,42,M1,134,62,1,HN,1.76,3,77.91
17/03/2024,950,F2,183,19,7,HE,6.03,3,32.22
17/03/2024,706,M1,151,80,3,HE,2.56,4,54.21
16/03/2024,116,F3,178,71,7,HE,2.32,2,78.55
21/03/2024,175,F3,176,61,6,HE,3.77,1,24.11
