data_apontamento,codigo_matricula_colaborador_apontado,codigo_filial_apontada,codigo_projeto_apontado,codigo_cliente_projeto,codigo_segmento_mercado,indicador_tipo_hora_trabalhada,quantidade_horas_trabalhadas,tipo_despesa_apontada,valor_despesa_apontada
04/02/2024,564,F3,1,10,3,HN,3.9,1,75.73
23/02/2024,925,M1,11,99,5,HE,5.98,3,68.69
23/02/2024,304,F2,140,82,5,HE,7.47,5,45.37
21/02/2024,664,F3,202,91,5,HN,2.43,3,28.42
05/02/2024,669,F2,182,19,1,HN,1.71,3,90.47
27/02/2024,938,F2,75,4,3,HE,1.33,5,76.59
14/02/2024,782,M1,17,35,5,HE,1.96,4,54.66
13/02/2024,558,F3,2,40,5,HN,2.97,5,110.14
16/02/2024,17,F3,4,70,4,HN,6.13,4,18.23
15/02/2024,626,F2,93,7,3,HN,1.59,4,123.21
13/02/2024,92,F2,27,82,4,HE,4.3,1,91.02
14/02/2024,34,F2,192,27,4,HN,2.88,5,62.86
06/02/2024,28,F2,113,23,3,HE,6.43,4,50.5
14/02/2024,8,F2,111,72,7,HE,7.06,5,141.48
27/02/2024,388,F2,239,53,6,HE,2.7,1,29.67
18/02/2024,470,F3,248,25,2,HE,1.23,3,77.71
13/02/2024,248,F2,128,39,6,HE,3.42,5,66.92
05/02/2024,347,F2,180,58,7,HE,3.29,5,32.57
16/02/2024,289,F2,49,6,1,HN,5.34,3,54.43
19/02/2024,586,F3,228,19,6,HN,5.87,5,45.97
11/02/2024,150,M1,95,11,3,HE,5.69,3,59.31
16/02/2024,323,F2,49,25,5,HE,2.61,1,88.65
06/02/2024,764,F3,219,81,5,HE,4.36,3,23.66
16/02/2024,505,M1,66,60,2,HN,2.29,4,11.35
21/02/2024,643,F2,166,5,2,HN,3.46,2,14.15
13/02/2024,790,M1,30,57,2,HN,6.77,3,80.04
13/02/2024,329,M1,131,100,2,HE,6.82,5,57.4
20/02/2024,753,M1,79,96,3,HE,2.66,1,141.32
25/02/2024,765,F3,195,38,3,HE,2.23,5,1.58
06/02/2024,90,M1,88,71,1,HE,4.61,2,102.62
07/02/2024,947,F2,52,21,4,HE,3.12,2,96.07
08/02/2024,686,F2,107,6,5,HN,5.58,1,17.86
19/02/2024,648,F2,95,97,4,HE,3.13,5,126.05
08/02/2024,207,F3,191,100,6,HE,7.94,3,148.45
16/02/2024,673,F2,186,62,2,HN,3.91,3,65.45
07/02/2024,733,F3,211,57,1,HN,3.57,3,108.51
25/02/2024,82,M1,234,58,7,HE,3.98,1,10.62
19/02/2024,93,F3,164,1,1,HN,7.47,4,120.37
21/02/2024,784,F3,89,98,1,HE,1.54,5,88.12
03/02/2024,319,F2,196,36,6,HN,7.75,3,134.27
21/02/2024,444,F2,160,34,7,HN,6.98,3,33.96
06/02/2024,282,F3,130,80,1,HE,3.0,4,24.8
04/02/2024,144,M1,135,89,2,HE,5.59,5,116.29
16/02/2024,727,F2,145,89,2,HE,7.05,2,31.33
19/02/2024,20,F2,234,78,2,HE,7.67,2,111.44
19/02/2024,216,F3,32,20,2,HN,7.39,3,13.82
20/02/2024,591,F3,122,40,2,HN,7.53,4,64.59
01/02/2024,534,F2,81,24,7,HN,7.69,1,148.41
24/02/2024,205,M1,117,86,6,HE,1.1,5,74.92
15/02/2024,896,M1,7,18,4,HN,7.43,1,56.06
10/02/2024,224,M1,239,89,4,HE,6.57,3,71.13
25/02/2024,425,F2,181,20,3,HE,4.78,4,54.87
25/02/2024,708,M1,233,84,7,HE,5.17,1,112.5
20/02/2024,566,F2,30,9,2,HN,7.82,1,34.82
17/02/2024,938,M1,206,13,3,HN,2.65,5,144.92
10/02/2024,560,M1,21,64,2,HE,3.31,1,1.88
24/02/2024,427,F2,148,6,5,HE,7.45,3,74.86
25/02/2024,951,F3,28,81,7,HE,4.69,2,87.6
17/02/2024,886,M1,67,77,7,HN,3.44,2,31.2
18/02/2024,447,M1,104,36,7,HE,2.64,3,134.52
14/02/2024,821,F3,100,39,5,HE,5.56,4,107.53
11/02/2024,159,M1,12,23,4,HE,5.69,5,35.5
10/02/2024,136,M1,27,12,2,HN,2.93,5,110.86
14/02/2024,426,M1,94,34,2,HN,1.03,3,73.35
12/02/2024,708,M1,174,76,4,HE,4.54,4,109.36
24/02/2024,272,M1,235,51,3,HE,3.65,2,26.59
01/02/2024,435,F3,52,100,7,HN,2.75,2,14.95
04/02/2024,819,F2,34,85,6,HN,6.97,4,98.8
18/02/2024,94,F3,203,30,7,HE,5.39,5,70.83
20/02/2024,176,F3,136,12,3,HN,2.83,4,116.81
16/02/2024,327,M1,12,22,1,HN,1.39,2,98.44
01/02/2024,839,F3,112,11,5,HE,6.03,4,83.01
15/02/2024,713,F3,86,30,3,HN,2.54,3,116.42
26/02/2024,254,F3,113,95,7,HN,7.26,1,121.69
19/02/2024,509,M1,129,22,7,HE,7.24,4,80.34
08/02/2024,730,F2,222,86,1,HE,7.55,4,110.88
10/02/2024,12,F2,197,9,3,HE,5.91,3,68.39
09/02/2024,157,M1,161,4,7,HE,2.52,2,79.31
24/02/2024,459,F2,53,91,1,HE,1.82,5,146.58
12/02/2024,32,F3,191,88,1,HN,1.09,2,42.29
09/02/2024,481,M1,130,39,6,HN,3.57,4,14.68
27/02/2024,641,F2,27,70,1,HE,3.49,3,53.04
19/02/2024,849,F2,124,18,3,HN,6.61,5,65.96
13/02/2024,467,M1,76,47,1,HE,7.53,5,109.99
15/02/2024,832,F3,228,6,5,HN,5.13,3,95.36
14/02/2024,108,M1,139,82,6,HN,2.41,5,38.15
10/02/2024,857,F2,35,3,2,HE,1.28,3,55.51
26/02/2024,551,F3,15,2,1,HN,1.41,1,61.77
09/02/2024,402,M1,221,16,2,HN,4.02,5,136.09
09/02/2024,521,F2,75,44,7,HE,2.04,2,125.62
20/02/2024,640,M1,9,87,1,HN,7.03,1,133.2
07/02/2024,203,M1,166,12,5,HE,7.49,1,142.82
17/02/2024,815,M1,147,48,3,HE,2.31,2,111.6
08/02/2024,852,M1,75,37,1,HN,2.25,1,53.02
06/02/2024,792,F2,48,25,4,HN,5.07,2,66.72
05/02/2024,769,M1,68,40,7,HE,7.57,3,149.24
08/02/2024,538,F3,211,66,7,HN,3.72,3,129.55
18/02/2024,920,F2,30,15,5,HE,1.99,4,19.96
17/02/2024,904,M1,168,61,6,HN,1.75,3,39.48
09/02/2024,614,M1,222,91,5,HN,4.94,4,1.16
19/02/2024,947,F3,33,17,4,HE,6.88,5,101.34
23/02/2024,185,F2,157,63,2,HE,2.39,2,26.99
14/02/2024,382,F3,242,97,7,HN,3.3,3,113.98
14/02/2024,632,M1,47,57,2,HN,7.28,5,133.99
21/02/2024,809,M1,106,55,6,HE,4.9,2,81.26
17/02/2024,506,F2,147,67,5,HN,3.66,2,126.42
13/02/2024,874,M1,95,31,2,HN,2.54,2,111.55
23/02/2024,928,F2,88,70,6,HE,1.59,3,66.35
23/02/2024,721,M1,205,89,7,HE,7.48,1,105.82
22/02/2024,331,F2,248,77,6,HE,7.47,4,138.73
22/02/2024,452,M1,88,48,4,HE,3.32,2,73.88
21/02/2024,717,F3,32,64,2,HE,4.7,1,58.24
10/02/2024,448,F2,103,44,2,HN,4.66,2,148.3
16/02/2024,276,F2,75,58,2,HE,3.6,3,10.42
05/02/2024,813,F3,233,38,3,HN,7.15,4,32.74
17/02/2024,718,M1,145,23,5,HN,1.3,1,3.15
22/02/2024,286,M1,66,66,3,HN,2.29,2,121.62
13/02/2024,283,M1,225,91,6,HN,1.23,5,105.15
05/02/2024,41,F3,119,41,6,HN,7.69,1,74.39
17/02/2024,851,F3,84,65,5,HE,1.02,5,74.26
01/02/2024,906,F3,122,63,6,HE,5.13,5,112.02
01/02/2024,701,F3,168,75,1,HE,1.96,4,72.96
25/02/2024,514,F2,35,79,3,HE,5.51,3,79.71
20/02/2024,496,F3,68,52,3,HN,4.04,4,35.01
18/02/2024,492,F3,169,37,6,HE,3.13,4,102.57
23/02/2024,448,F3,229,90,7,HE,7.59,2,93.86
07/02/2024,348,F2,226,60,1,HN,3.57,2,79.95
04/02/2024,820,F3,143,92,2,HE,6.93,5,90.0
25/02/2024,823,F3,92,47,2,HE,2.96,4,9.96
18/02/2024,1,F2,157,85,2,HN,4.95,1,77.28
08/02/2024,851,F2,186,78,7,HE,2.13,2,137.61
21/02/2024,642,F2,129,36,7,HN,2.78,2,79.96
21/02/2024,160,F3,112,16,6,HE,1.26,3,128.73
11/02/2024,389,F2,5,57,7,HE,1.69,5,67.08
13/02/2024,444,F3,28,92,6,HE,7.18,1,90.97
23/02/2024,251,F3,238,28,3,HE,5.97,3,38.8
15/02/2024,167,F3,51,44,2,HE,2.95,1,42.84
08/02/2024,97,F2,142,91,5,HN,6.53,4,133.81
15/02/2024,608,F2,54,10,2,HN,6.42,1,122.82
14/02/2024,957,F3,4,23,7,HE,1.64,1,32.59
03/02/2024,60,F3,68,39,5,HN,7.73,2,34.76
06/02/2024,449,F2,84,76,7,HE,7.05,3,10.38
23/02/2024,271,F3,185,87,2,HN,1.29,3,100.95
15/02/2024,62,F3,98,17,2,HE,5.31,3,52.56
25/02/2024,341,M1,15,10,7,HE,1.49,1,127.77
11/02/2024,263,F2,185,57,1,HN,2.44,2,62.37
19/02/2024,461,F3,200,49,5,HN,5.07,2,132.99
26/02/2024,235,F2,212,78,7,HE,5.82,2,138.04
19/02/2024,518,M1,96,86,7,HE,4.53,5,64.55
27/02/2024,587,F2,12,16,6,HN,4.65,3,113.93
04/02/2024,197,M1,83,38,2,HN,4.29,3,46.69
19/02/2024,179,F2,130,26,5,HE,3.11,1,108.41
23/02/2024,95,F2,164,86,3,HE,7.23,3,61.73
08/02/2024,748,F2,143,15,4,HN,6.04,4,86.82
15/02/2024,849,F2,151,62,6,HE,7.56,2,10.54
17/02/2024,208,F3,189,5,2,HE,4.04,5,40.41
16/02/2024,283,F2,180,30,2,HE,7.03,5,123.25
06/02/2024,34,F3,118,78,1,HE,3.0,4,9.98
10/02/2024,646,M1,41,8,2,HE,1.5,5,54.77
05/02/2024,520,F3,10,30,7,HE,2.85,2,101.05
25/02/2024,892,M1,103,89,3,HN,3.54,2,112.41
22/02/2024,320,F3,227,60,6,HN,3.15,2,121.05
04/02/2024,164,F3,135,32,4,HN,4.28,3,98.62
27/02/2024,557,M1,80,6,3,HN,7.05,5,21.63
09/02/2024,887,F2,17,1,7,HE,6.92,4,19.66
02/02/2024,820,F3,100,18,5,HN,1.98,4,126.19
04/02/2024,772,F2,22,90,4,HN,2.75,4,37.89
23/02/2024,825,F2,101,84,2,HE,3.98,4,23.2
04/02/2024,306,F2,34,43,7,HN,2.38,3,27.2
19/02/2024,453,M1,99,93,4,HE,1.21,3,136.7
26/02/2024,617,F2,64,9,1,HE,2.49,3,4.38
23/02/2024,106,M1,114,58,2,HE,3.97,2,84.93
12/02/2024,165,F3,161,75,1,HN,6.93,4,112.99
24/02/2024,318,F3,175,80,6,HE,2.2,5,42.18
04/02/2024,315,F2,204,29,4,HN,2.91,4,93.62
14/02/2024,570,M1,159,55,4,HE,4.63,4,94.85
11/02/2024,247,F3,8,71,4,HE,6.7,2,87.87
01/02/2024,266,M1,68,89,5,HE,4.38,2,52.59
08/02/2024,476,F2,165,30,1,HN,6.51,3,79.37
27/02/2024,770,M1,129,86,2,HN,4.88,3,18.12
26/02/2024,128,F2,208,98,1,HE,7.11,4,10.76
04/02/2024,192,F2,250,64,5,HN,2.39,5,36.62
25/02/2024,97,M1,219,92,1,HE,7.57,1,56.69
01/02/2024,2,M1,66,53,5,HE,1.78,3,56.59
24/02/2024,818,F2,37,72,3,HE,2.23,2,52.74
22/02/2024,753,F2,191,32,6,HN,2.66,3,101.09
25/02/2024,474,F2,86,20,2,HE,5.92,4,100.1
26/02/2024,547,F2,35,38,5,HE,3.82,2,44.69
19/02/2024,154,M1,30,56,2,HN,5.22,2,120.64
22/02/2024,201,F3,202,49,1,HE,1.87,1,67.08
01/02/2024,306,F3,99,89,3,HN,7.46,2,87.8
08/02/2024,289,F3,153,50,2,HN,3.66,5,10.28
01/02/2024,37,F2,20,94,6,HN,6.28,2,46.75
06/02/2024,660,F3,229,16,4,HN,5.15,3,134.85
21/02/2024,640,F3,14,56,3,HE,5.5,2,118.33
20/02/2024,899,M1,229,68,1,HN,7.34,5,92.91
08/02/2024,370,F2,89,25,6,HN,1.45,3,16.04
22/02/2024,839,F3,169,68,5,HE,7.14,3,89.35
24/02/2024,65,F3,52,68,4,HN,6.69,5,73.98
08/02/2024,163,F2,239,11,5,HE,1.4,2,109.28
13/02/2024,646,F2,63,33,2,HN,3.03,1,147.69
05/02/2024,107,F2,97,49,2,HN,3.96,2,68.31
16/02/2024,836,F3,193,92,3,HN,1.78,2,33.68
15/02/2024,352,F3,63,8,3,HE,7.83,5,17.66
22/02/2024,773,F2,88,58,1,HN,2.43,4,110.51
18/02/2024,822,M1,208,8,3,HN,5.42,2,47.84
14/02/2024,415,F2,107,45,4,HE,6.46,5,122.89
27/02/2024,288,F3,57,96,6,HN,4.25,1,145.34
02/02/2024,543,F3,248,81,1,HE,7.25,5,140.81
01/02/2024,924,M1,130,93,6,HN,6.52,3,14.99
24/02/2024,205,F3,145,55,7,HN,1.93,4,67.69
02/02/2024,739,F3,69,46,3,HE,4.93,2,131.05
24/02/2024,104,F2,215,10,5,HE,2.28,2,92.68
21/02/2024,288,F2,65,44,5,HE,5.8,5,143.06
23/02/2024,820,M1,104,79,4,HN,7.25,1,63.14
03/02/2024,926,M1,53,53,6,HE,7.28,4,51.18
13/02/2024,689,F3,187,11,7,HN,7.57,3,21.35
25/02/2024,682,M1,54,96,4,HE,7.33,1,97.29
20/02/2024,484,F2,129,69,2,HE,3.81,3,143.71
07/02/2024,17,F2,239,9,7,HE,1.57,1,89.24
21/02/2024,891,M1,49,9,2,HN,2.32,2,114.43
23/02/2024,333,F3,134,51,5,HN,5.62,5,41.15
05/02/2024,595,M1,85,68,4,HN,2.47,3,76.79
02/02/2024,589,M1,103,96,3,HN,1.5,3,43.71
04/02/2024,480,F3,182,70,1,HE,6.87,1,62.6
01/02/2024,42,F3,67,29,1,HN,2.06,4,121.79
25/02/2024,928,F3,120,14,3,HE,5.93,2,70.35
22/02/2024,795,F2,39,81,1,HN,3.32,2,28.25
06/02/2024,558,F2,189,55,6,HE,7.15,3,66.86
24/02/2024,886,F3,209,42,3,HE,2.81,5,60.32
27/02/2024,210,F3,33,15,7,HE,7.11,1,50.11
17/02/2024,776,M1,34,7,7,HE,6.1,2,45.74
12/02/2024,186,M1,228,61,7,HE,3.95,1,106.6
09/02/2024,182,M1,160,78,5,HE,2.38,1,127.0
05/02/2024,292,F2,88,94,2,HN,8.0,5,35.67
03/02/2024,936,F3,101,25,1,HE,6.75,3,126.9
12/02/2024,107,F2,117,31,2,HN,7.87,2,127.94
06/02/2024,507,M1,6,15,5,HN,4.53,1,44.98
24/02/2024,378,F3,95,31,4,HN,2.71,2,10.2
13/02/2024,867,F2,94,38,2,HE,5.58,4,106.15
26/02/2024,104,M1,220,18,4,HE,4.0,5,64.58
01/02/2024,572,M1,78,93,5,HN,3.35,4,59.83
22/02/2024,198,F2,159,57,1,HN,4.21,2,130.8
08/02/2024,825,F2,2,90,3,HN,4.25,2,122.83
09/02/2024,5,F3,101,78,7,HN,3.03,3,88.4
15/02/2024,191,F3,224,76,6,HE,1.14,3,29.81
22/02/2024,385,F2,29,17,7,HN,6.0,3,53.87
06/02/2024,419,M1,49,54,4,HE,4.54,4,67.36
15/02/2024,277,F3,218,63,1,HN,7.79,3,84.99
08/02/2024,509,M1,31,5,7,HE,5.95,1,93.56
20/02/2024,458,F3,247,6,2,HN,3.8,4,67.09
03/02/2024,272,F3,161,44,4,HN,1.18,5,115.79
20/02/2024,424,F3,39,47,5,HN,6.99,2,141.33
14/02/2024,384,M1,129,53,6,HN,6.27,2,122.09
12/02/2024,651,F3,140,68,5,HE,3.16,5,75.9
26/02/2024,510,F2,141,49,6,HN,3.71,1,141.08
16/02/2024,3,F3,138,44,3,HN,7.87,5,76.42
20/02/2024,645,F3,119,76,5,HE,1.21,4,59.57
22/02/2024,314,F2,227,54,5,HE,2.72,4,2.96
03/02/2024,818,M1,6,59,1,HN,5.04,5,140.6
06/02/2024,805,F3,83,23,5,HE,6.32,1,54.09
17/02/2024,773,F2,91,43,6,HE,7.37,4,86.62
27/02/2024,448,F3,191,53,6,HE,4.72,5,45.23
03/02/2024,55,F2,15,55,5,HN,6.17,5,140.84
06/02/2024,37,F3,70,61,6,HE,2.68,5,76.78
19/02/2024,812,F2,41,21,7,HE,3.49,2,81.54
02/02/2024,621,M1,63,45,5,HN,6.66,5,29.37
23/02/2024,636,F3,76,7,3,HN,1.21,4,110.53
06/02/2024,361,F3,18,25,2,HE,1.67,3,34.42
19/02/2024,763,M1,89,95,7,HN,7.87,5,43.99
13/02/2024,648,F3,190,59,5,HE,1.23,4,44.55
25/02/2024,897,F2,222,57,7,HE,3.41,4,14.85
10/02/2024,232,F3,120,93,7,HE,7.88,2,85.39
27/02/2024,619,F2,179,72,4,HN,3.18,2,96.09
14/02/2024,765,F2,233,3,1,HE,1.49,4,147.84
12/02/2024,891,M1,142,49,2,HN,3.47,1,77.4
18/02/2024,668,M1,189,49,5,HN,1.1,2,112.19
02/02/2024,176,F2,199,88,3,HN,6.14,3,118.74
22/02/2024,774,F3,96,71,3,HE,1.46,4,89.55
19/02/2024,448,F3,11,9,5,HN,2.45,1,51.83
12/02/2024,869,F3,153,10,2,HE,6.72,3,124.8
12/02/2024,465,M1,198,92,2,HN,2.47,5,21.9
06/02/2024,822,F2,238,81,2,HN,6.43,4,33.88
09/02/2024,176,F3,30,91,4,HE,2.33,5,8.54
01/02/2024,478,F3,235,100,2,HN,5.88,5,29.73
13/02/2024,673,F3,82,28,3,HE,2.2,2,122.65
25/02/2024,254,F3,129,61,2,HN,3.47,1,121.26
25/02/2024,834,F3,152,78,6,HE,3.49,3,133.65
15/02/2024,645,F3,208,81,2,HN,3.85,2,148.08
09/02/2024,899,F3,194,17,6,HN,4.13,4,128.05
03/02/2024,286,F2,60,26,1,HE,3.32,1,76.66
22/02/2024,755,F3,179,18,3,HE,7.82,3,116.34
23/02/2024,324,M1,170,56,1,HN,2.07,2,122.27
01/02/2024,68,F2,27,92,4,HN,5.93,2,46.7
23/02/2024,48,M1,13,92,7,HE,5.61,1,111.03
04/02/2024,457,F3,91,81,5,HN,5.67,4,138.45
07/02/2024,396,F2,121,77,4,HE,1.46,3,2.97
17/02/2024,536,F3,13,99,5,HN,1.41,5,128.82
18/02/2024,617,F2,119,51,2,HE,6.1,5,129.18
21/02/2024,9,M1,149,71,2,HE,5.24,3,122.83
13/02/2024,463,F3,120,21,5,HE,7.7,2,32.19
24/02/2024,568,F3,211,65,5,HE,7.96,2,98.51
13/02/2024,219,F3,162,77,4,HN,1.94,1,132.64
22/02/2024,671,F3,82,67,3,HE,6.7,3,63.63
17/02/2024,333,F2,151,87,6,HE,3.59,1,126.42
05/02/2024,933,F2,38,30,4,HN,2.46,2,29.82
01/02/2024,619,M1,197,35,1,HE,5.56,5,38.69
14/02/2024,27,F3,218,37,3,HE,7.16,5,56.51
04/02/2024,598,F2,190,87,1,HN,1.88,2,143.7
21/02/2024,426,F2,135,8,3,HN,6.4,1,117.0
23/02/2024,653,F2,213,51,7,HE,5.45,5,7.67
09/02/2024,429,F3,201,62,4,HE,4.55,2,50.73
03/02/2024,737,F3,30,15,6,HN,6.43,3,5.88
27/02/2024,563,F3,68,11,4,HE,6.09,2,17.78
13/02/2024,922,F3,106,62,7,HE,2.44,4,126.22
19/02/2024,677,M1,155,67,7,HE,1.3,5,119.18
16/02/2024,261,F2,232,28,1,HN,1.28,1,63.46
12/02/2024,652,M1,151,55,2,HN,3.33,5,22.94
15/02/2024,505,F3,151,3,1,HN,5.82,2,59.06
15/02/2024,308,F2,50,44,6,HN,4.07,2,137.39
23/02/2024,43,F2,93,91,1,HE,3.8,2,121.68
10/02/2024,755,M1,8,86,6,HN,7.93,5,42.0
19/02/2024,280,M1,195,31,1,HN,3.09,2,5.13
25/02/2024,285,F2,107,100,7,HE,1.35,1,124.35
11/02/2024,386,F2,172,1,7,HN,3.17,1,4.63
22/02/2024,506,F3,24,19,2,HN,1.11,1,117.79
22/02/2024,403,M1,188,68,4,HE,2.13,5,135.25
06/02/2024,360,F3,90,3,2,HN,2.44,2,75.62
27/02/2024,470,M1,43,51,6,HN,5.35,5,29.82
18/02/2024,202,M1,216,94,5,HN,4.15,5,44.73
05/02/2024,726,M1,7,57,1,HE,1.19,3,115.46
12/02/2024,309,F3,110,18,7,HN,4.29,5,54.78
10/02/2024,919,M1,131,39,3,HN,1.76,3,29.34
06/02/2024,777,M1,146,80,6,HN,3.1,4,99.24
20/02/2024,754,F3,247,68,7,HN,2.36,3,75.3
14/02/2024,888,F2,193,37,6,HE,3.62,5,43.3
25/02/2024,545,F2,43,100,2,HE,1.7,3,66.53
08/02/2024,479,F3,84,30,5,HE,5.64,5,130.44
10/02/2024,949,F2,223,47,1,HE,1.84,5,40.15
21/02/2024,60,M1,38,57,1,HE,2.47,2,3.85
04/02/2024,513,M1,229,71,2,HE,3.42,5,93.23
08/02/2024,664,F2,44,49,3,HE,4.61,2,115.47
27/02/2024,878,F2,1,72,1,HN,3.23,5,135.2
06/02/2024,13,F3,103,64,2,HE,6.44,1,101.8
23/02/2024,239,F3,131,30,5,HE,1.82,5,32.17
27/02/2024,876,M1,126,14,3,HN,1.59,2,120.71
13/02/2024,654,M1,159,27,6,HE,6.66,1,48.94
24/02/2024,889,M1,176,83,7,HE,3.42,1,114.72
15/02/2024,269,M1,60,14,7,HE,4.78,4,116.41
16/02/2024,164,F3,169,97,5,HE,2.76,2,43.52
26/02/2024,543,F3,181,28,3,HN,5.41,3,9.4
05/02/2024,344,M1,79,47,2,HE,3.34,5,44.32
18/02/2024,563,M1,90,78,6,HE,4.99,2,105.97
08/02/2024,441,F2,128,19,5,HE,7.39,4,45.18
11/02/2024,914,F3,184,95,6,HN,1.46,4,140.6
11/02/2024,787,F2,247,83,7,HN,5.23,2,98.24
02/02/2024,739,F3,170,40,2,HE,5.8,5,31.91
10/02/2024,352,F3,126,29,3,HN,5.09,4,71.24
04/02/2024,429,M1,117,74,5,HN,5.63,1,34.25
21/02/2024,814,F3,166,72,6,HE,4.45,3,107.73
23/02/2024,909,F2,66,79,4,HN,7.78,2,32.11
12/02/2024,136,F2,50,31,2,HE,4.9,1,12.95
03/02/2024,201,M1,23,30,2,HN,2.5,4,4.91
16/02/2024,598,F2,134,29,3,HN,3.47,5,63.19
08/02/2024,280,F2,54,14,2,HN,4.16,1,109.73
06/02/2024,69,M1,180,11,3,HE,5.81,5,97.2
01/02/2024,413,M1,76,86,4,HN,3.09,5,127.55
02/02/2024,175,F3,44,42,7,HN,4.12,3,78.08
25/02/2024,787,M1,181,72,2,HE,2.8,3,121.84
10/02/2024,173,F2,154,23,6,HE,4.57,3,100.99
03/02/2024,81,F3,161,90,4,HE,7.43,4,1.41
22/02/2024,112,M1,228,27,2,HN,3.15,2,94.75
04/02/2024,557,F3,186,83,3,HE,7.86,1,85.55
17/02/2024,159,M1,136,21,3,HE,7.46,3,113.68
11/02/2024,101,F3,55,88,7,HN,5.36,5,133.81
24/02/2024,688,M1,200,87,5,HN,5.69,4,58.67
05/02/2024,364,M1,165,17,7,HE,5.68,4,55.09
08/02/2024,953,F2,18,53,3,HE,5.35,1,100.48
18/02/2024,42,M1,76,73,7,HE,4.35,2,120.49
18/02/2024,567,M1,58,33,3,HN,6.68,5,124.63
18/02/2024,746,M1,50,94,6,HN,7.4,4,112.93
24/02/2024,807,F3,141,99,3,HE,5.14,2,144.48
05/02/2024,701,F2,160,6,5,HE,1.78,5,130.87
26/02/2024,897,F2,81,71,5,HE,4.01,3,118.05
26/02/2024,568,F3,230,13,4,HE,7.31,4,52.26
20/02/2024,287,M1,155,9,4,HE,4.11,3,82.78
05/02/2024,850,F2,126,21,4,HE,7.92,1,146.93
